callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
BAW481B,EGLL,D,BAW,A320,G-TTOE,18:20:00,18:39:34
VLG80LM,LFPO,A,VLG,A320,EC-MVN,18:25:00,18:02:32
NAX95L,KEWR,D,NAX,B789,LN-LNS,18:25:00,18:27:33
RYR907E,LEST,D,RYR,B738,EI-EBL,18:25:00,18:28:22
VLG3FD,LPPR,A,VLG,A320,EC-MVO,18:30:00,18:24:26
DLH95E,EDDM,D,DLH,A320,D-AIUZ,18:30:00,18:34:07
RYR3AE,LBSF,D,RYR,B738,EI-EXE,18:30:00,18:35:37
KTK7756,UUWW,D,KTK,B738,VQ-BMW,18:30:00,18:39:05
VLG39GH,LEPA,A,VLG,A320,EC-LRY,18:35:00,18:16:22
VLG6523,LIPE,A,VLG,A320,EC-MAN,18:35:00,18:20:16
VLG1MP,EIDW,A,VLG,A320,EC-MNZ,18:35:00,18:26:44
IBE18MT,LEMD,D,IBE,A320,EC-LRG,18:35:00,18:36:24
EJU46YB,LFSB,D,EZY,A320,OE-IZW,18:35:00,18:37:19
VLG96EW,EBBR,D,VLG,A320,EC-MXG,18:35:00,18:45:26
VLG83WG,EHAM,D,VLG,A321,EC-MLM,18:35:00,18:50:08
VLG274T,LOWW,D,VLG,A320,EC-KDX,18:35:00,18:52:44
RAM960U,GMMN,A,RAM,B738,CN-RGI,18:40:00,18:18:03
VLG6336,LIMC,D,VLG,A320,EC-LOB,18:40:00,18:47:00
VLG421M,EGPH,D,VLG,A20N,EC-NCF,18:40:00,18:47:53
RYR5PD,EGGP,D,RYR,B738,EI-GDH,18:40:00,18:49:35
DAH2019,DAOO,D,DAH,B738,7T-VKL,18:40:00,18:50:50
RYR36DL,EGSS,D,RYR,B738,EI-DYM,18:40:00,18:56:12
RYR2AZ,EBBR,A,RYR,B738,EI-EPC,18:45:00,18:25:18
SVR5001,UUDD,A,SVR,A321,VP-BBH,18:45:00,18:35:12
IBE1730,LEMD,A,IBE,A321,EC-JZM,18:45:00,18:35:38
AEA84LR,LEPA,D,AEA,B738,EC-LVR,18:45:00,18:47:24
VLG1286,LYBE,D,VLG,A320,EC-MUM,18:45:00,18:57:31
KLM75K,EHAM,A,KLM,B738,PH-BXG,18:50:00,18:41:29
WZZ378,EPWA,A,WZZ,A321,HA-LXT,18:50:00,18:50:00
DLH09W,EDDF,D,DLH,A321,D-AISR,18:50:00,19:00:00
VLG1313,LEAL,A,VLG,A320,EC-MJC,18:55:00,18:33:29
RYR7XB,EGBB,A,RYR,B738,EI-ESW,18:55:00,18:37:32
VLG1RG,LIMC,A,VLG,A320,EC-MKO,18:55:00,18:40:32
VLG14RJ,LEBB,A,VLG,A320,EC-MBF,18:55:00,18:41:37
RYR8YF,GMMW,A,RYR,B738,EI-FIZ,18:55:00,18:49:21
AAR511,RKSI,A,AAR,B772,HL7791,18:55:00,19:02:15
RYR71CU,LFOB,D,RYR,B738,EI-DPY,18:55:00,19:04:32
VLG7782,UUDD,D,VLG,A320,EC-MCU,18:55:00,19:11:42
VLG19HJ,LEMD,D,VLG,A320,EC-JTQ,19:00:00,19:01:18
VLG34FT,EGKK,D,VLG,A320,EC-KHN,19:00:00,19:16:43
THY4NH,LTFM,D,THY,A333,TC-JOG,19:00:00,19:30:24
EWG9442,EDDL,A,EWG,A320,D-AEWW,19:05:00,18:28:14
DAH2014,DAAG,A,DAH,B738,7T-VJN,19:05:00,18:41:25
VLG159N,LEXJ,A,VLG,A320,EC-JGM,19:10:00,18:52:04
VLG13RT,LEVC,A,VLG,A320,EC-KRH,19:10:00,18:59:04
RYR6882,LEMH,A,RYR,B738,EI-DLD,19:10:00,19:01:26
AFR1749,LFPG,D,AFR,A318,F-GUGI,19:10:00,19:28:52
VLG23VD,LEMG,A,VLG,A320,EC-MQE,19:15:00,18:49:52
RYR78TP,EGGW,A,RYR,B738,EI-FTT,19:15:00,18:50:38
SWR136K,LSZH,A,SWR,A321,HB-IOH,19:15:00,18:52:13
IBE18BD,LEMD,A,IBE,A20N,EC-NFZ,19:15:00,19:02:08
EWG2520,EDDS,A,EWG,A320,D-AIZQ,19:15:00,19:16:57
VLG64SL,LEVX,D,VLG,A320,EC-MVE,19:15:00,19:22:33
VLG8462,LPPT,D,VLG,A321,EC-MGZ,19:15:00,19:32:41
VLG32SN,GCXO,A,VLG,A320,EC-LLJ,19:20:00,19:13:15
EWG5922,LOWW,A,EWG,A319,D-AGWA,19:20:00,19:19:17
VLG21LY,LEMG,D,VLG,A320,EC-MAN,19:20:00,19:20:22
VLG72GV,LFPG,D,VLG,A320,EC-MVN,19:20:00,19:20:26
VLG80VH,LFPO,D,VLG,A20N,EC-NBA,19:20:00,19:25:31
VLG29YR,LIPZ,D,VLG,A320,EC-LRY,19:20:00,19:38:29
RYR6HR,EGSS,A,RYR,B738,EI-GDY,19:25:00,19:08:29
VLG61KC,LIRF,A,VLG,A20N,EC-NAJ,19:25:00,19:11:13
TAP1036,LPPT,A,TAP,A320,CS-TNJ,19:25:00,19:12:10
VLG650B,LIRN,D,VLG,A20N,EC-NAZ,19:25:00,19:42:35
DLH88P,EDDF,A,DLH,A321,D-AISN,19:30:00,19:03:45
VLG3909,LEPA,A,VLG,A20N,EC-NCG,19:30:00,19:20:37
VLG37GQ,LEMH,A,VLG,A320,EC-LVT,19:30:00,19:26:48
RYR4E,LIRF,D,RYR,B738,EI-FIZ,19:30:00,19:30:44
IBE19HM,LEMD,D,IBE,A321,EC-JZM,19:30:00,19:55:34
EJU65ER,EDDB,A,EZY,A320,OE-IVU,19:35:00,19:07:06
VLG80FV,LFPO,A,VLG,A321,EC-MLD,19:35:00,19:19:52
VLG248T,LESO,A,VLG,A319,EC-MKX,19:35:00,19:22:35
AFR124M,LFPG,A,AFR,A320,F-GKXJ,19:35:00,19:31:18
VLG18LX,LEMD,A,VLG,A320,EC-MVM,19:35:00,19:38:02
RYR9ZD,LPPR,D,RYR,B738,EI-ESW,19:35:00,19:46:32
VLG67MT,EDDS,A,VLG,A321,EC-MHS,19:40:00,19:23:26
VLG12AD,LECO,A,VLG,A320,EC-MEL,19:40:00,19:31:26
WZZ276,EPWA,D,WZZ,A321,HA-LXT,19:40:00,19:41:37
RAM961U,GMMN,D,RAM,B738,CN-RGI,19:40:00,19:45:08
RYR6XW,EBBR,D,RYR,B738,EI-EPC,19:40:00,19:48:45
KLM76T,EHAM,D,KLM,B738,PH-BXG,19:40:00,19:50:35
VLG84C,LEAL,D,VLG,A320,EC-MJC,19:40:00,19:54:57
VLG14TE,LEBB,D,VLG,A320,EC-KRH,19:40:00,20:01:01
VLG35UU,LEIB,A,VLG,A321,EC-MHB,19:45:00,19:34:59
VLG1522,LFMN,A,VLG,A319,EC-MIR,19:45:00,19:41:30
EWG6LW,EDDL,D,EWG,A320,D-AEWW,19:45:00,20:00:11
BAW486,EGLL,A,BAW,A320,G-EUYM,19:50:00,19:30:09
VLG12HE,ESSA,A,VLG,A20N,EC-NAF,19:50:00,19:37:23
VLG64RU,LIMJ,A,VLG,A320,EC-MBY,19:50:00,19:43:14
SVR5002,UUDD,D,SVR,A321,VP-BBH,19:50:00,19:56:42
RYR60SL,EGGW,D,RYR,B738,EI-FTT,19:50:00,20:01:02
EZY74BR,EGKK,A,EZY,A320,G-EZTZ,19:55:00,19:48:24
EWG9SJ,EDDS,D,EWG,A320,D-AIZQ,19:55:00,20:03:06
VLG130W,LFRN,D,VLG,A320,EC-MBF,19:55:00,20:06:31
VLG80SB,LSGG,A,VLG,A320,EC-LQZ,20:00:00,19:38:22
IBE1846,LEMD,A,IBE,A320,EC-LXQ,20:00:00,19:51:16
RYR5SU,LIME,D,RYR,B738,EI-GDY,20:00:00,20:00:06
VLG35AZ,LFBD,D,VLG,A320,EC-MQE,20:00:00,20:18:17
IBE2001,LEMD,D,IBE,A20N,EC-NFZ,20:00:00,20:21:32
EWG46T,EDDK,A,EWG,A320,D-AIQL,20:05:00,19:36:18
VLG3003,GCLP,A,VLG,A321,EC-MHA,20:05:00,19:38:22
VLG129J,LECO,D,VLG,A320,EC-LLJ,20:05:00,20:09:33
VLG42WU,GCXO,D,VLG,A320,EC-JGM,20:05:00,20:15:25
DAH2015,DAAG,D,DAH,B738,7T-VJN,20:05:00,20:17:00
SWR191N,LSZH,D,SWR,A321,HB-IOH,20:05:00,20:30:06
RYR85DA,LIRF,A,RYR,B738,EI-ENP,20:10:00,19:44:33
LDM86Y,LOWW,A,LDM,A320,OE-LOT,20:10:00,19:45:55
WZZ941,EYVI,A,WZZ,A320,HA-LYJ,20:10:00,19:51:45
EZS63KT,LFSB,A,EZY,A319,HB-JYJ,20:10:00,19:59:31
VLG18JC,EKCH,A,VLG,A321,EC-MQB,20:10:00,20:09:02
EWG8XT,LOWW,D,EWG,A319,D-AGWA,20:10:00,20:12:20
VLG3MQ,LIRP,D,VLG,A20N,EC-NAJ,20:10:00,20:23:46
EJU13YF,EDDB,D,EZY,A320,OE-IVU,20:10:00,20:26:12
