callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
UAE187,OMDB,A,UAE,A388,A6-EOK,20:55:00,20:58:54
TRA36F,EHEH,D,TRA,B738,PH-HZW,20:55:00,21:05:48
VLG28NN,GCLP,D,VLG,A321,EC-MQB,20:55:00,21:07:59
VLG25ST,LGSR,D,VLG,A320,EC-MBY,20:55:00,21:09:51
RYR2SD,LEZL,A,RYR,B738,EI-EMB,21:00:00,21:00:44
RYR76YN,LIRF,D,RYR,B738,EI-EPF,21:00:00,21:15:10
VLG37WC,LEMH,D,VLG,A321,EC-MLM,21:00:00,21:28:21
KAL916,RKSI,D,KAL,B789,HL7207,21:00:00,21:33:10
EZY86RV,EGGW,A,EZY,A319,G-EZIX,21:05:00,21:10:38
VLG794D,LEIB,D,VLG,A320,EC-MVM,21:05:00,21:19:08
AEA21DA,LEPA,A,AEA,B738,EC-LTM,21:10:00,20:41:48
QTR10SR,OTHH,A,QTR,A359,A7-ALU,21:10:00,20:53:35
VLG9AX,LEAL,A,VLG,A320,EC-MBS,21:10:00,20:58:01
RYR7XB,EGBB,A,RYR,B738,EI-EMA,21:10:00,21:11:26
AAR512,RKSI,D,AAR,B772,HL8254,21:10:00,21:51:11
EJU74UV,LIMC,A,EZY,A319,OE-LQV,21:15:00,20:52:41
VLG83TJ,EHAM,A,VLG,A320,EC-JZI,21:15:00,20:59:50
WZZ3XF,LROP,A,WZZ,A321,HA-LXD,21:15:00,21:18:57
RYR29CU,EIDW,D,RYR,B738,EI-DPK,21:15:00,21:36:02
IBE2000,LEMD,A,IBE,A20N,EC-NER,21:20:00,20:53:47
DLH03M,EDDM,A,DLH,A320,D-AIUX,21:20:00,21:06:44
VLG39VU,LEPA,D,VLG,A320,EC-MEL,21:20:00,21:34:06
BEL44N,EBBR,D,BEL,A319,OO-SSR,21:25:00,21:35:24
WZZ5WJ,LHBP,D,WZZ,A21N,HA-LVF,21:25:00,21:45:33
FIN1652,EFHK,D,FIN,A321,OH-LZN,21:25:00,21:50:02
VLG3249,GCLA,A,VLG,A20N,EC-MZT,21:30:00,21:19:24
RYR77FJ,EGCC,A,RYR,B738,EI-DCY,21:30:00,21:20:55
WRC751,UKBB,A,WRC,A321,UR-WRJ,21:30:00,21:37:11
BAW483,EGLL,D,BAW,A320,G-EUUN,21:35:00,21:37:19
RYR9KW,LEZL,D,RYR,B738,EI-EMB,21:35:00,21:48:38
EZY79AH,EGGW,D,EZY,A319,G-EZIX,21:40:00,21:46:23
KTK7756,UUWW,D,KTK,B738,VQ-BMW,21:40:00,21:52:38
VLG7474,DAAG,D,VLG,A320,EC-LZZ,21:40:00,21:59:22
VLG47GA,LFPO,A,VLG,A320,EC-MBK,21:45:00,21:46:09
RYR6LY,EGBB,D,RYR,B738,EI-EMA,21:45:00,21:48:19
EJU84CE,LIMC,D,EZY,A319,OE-LQV,21:50:00,21:54:18
VLG35AW,LEIB,D,VLG,A320,EC-LOP,21:55:00,21:55:06
WZZ172,LROP,D,WZZ,A321,HA-LXD,21:55:00,21:58:22
RYR2UG,LEPA,A,RYR,B738,EI-FRF,22:00:00,21:42:32
AEA6103,LEPA,D,AEA,B738,EC-LTM,22:00:00,22:00:00
