callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
VLG131R,LEMD,D,VLG,A320,EC-LOP,13:00:00,13:13:44
EXS23Y,EGNM,D,EXS,B733,G-GDFO,13:00:00,13:14:51
EJU73EN,LFPG,D,EZY,A320,OE-ICR,13:00:00,13:25:19
AFL2648,UUEE,A,AFL,A321,VP-BEA,13:05:00,12:49:44
RYR5JC,EBBR,A,RYR,B738,EI-FIT,13:05:00,12:54:56
DLH08F,EDDF,A,DLH,A21N,D-AIEA,13:05:00,12:56:25
VLG88GX,LEJR,D,VLG,A320,EC-MBK,13:05:00,13:23:07
LOT4GM,EPWA,D,LOT,B738,SP-LWB,13:10:00,13:30:35
NAX41B,ENGM,D,NAX,B738,EI-FHR,13:15:00,13:16:12
VLG9AA,EDDM,D,VLG,A20N,EC-NCU,13:15:00,13:29:01
THY1XY,LTFJ,D,THY,B738,TC-JHY,13:15:00,13:29:51
AAL40,KORD,A,AAL,B788,N814AA,13:20:00,12:54:19
VLG8653,LKPR,A,VLG,A320,EC-LAA,13:20:00,12:58:27
VLG121A,LEMD,A,VLG,A320,EC-JTQ,13:20:00,13:02:07
VLG33RK,LOWW,A,VLG,A320,EC-MCU,13:20:00,13:11:21
VLG13EC,LEAL,A,VLG,A320,EC-LLM,13:20:00,13:17:56
KLM1670,EHAM,D,KLM,B738,PH-BXF,13:20:00,13:21:43
RYR6KL,LIRF,D,RYR,B738,EI-DYM,13:20:00,13:38:45
UAE185,OMDB,A,UAE,A388,A6-EDR,13:25:00,13:21:11
AVA018,SKBO,A,AVA,B788,N781AV,13:25:00,13:27:27
VLG18HA,EKCH,D,VLG,A321,EC-MOO,13:25:00,13:41:34
RYR7WY,EGNX,D,RYR,B738,EI-DHS,13:25:00,13:45:01
VLG1678,LEST,A,VLG,A320,EC-MVD,13:30:00,13:22:45
AUI7BC,UKBB,D,AUI,B738,UR-PSM,13:30:00,13:33:15
IBE13GV,LEMD,D,IBE,A320,EC-JFN,13:30:00,13:38:01
RYR73BW,GMMX,A,RYR,B738,EI-DLC,13:35:00,13:23:31
BAW485,EGLL,D,BAW,A320,G-EUYC,13:35:00,13:40:24
VLG1252,LEAM,A,VLG,A320,EC-KCU,13:40:00,13:23:59
PGT78B,LTFJ,A,PGT,A320,TC-DCH,13:40:00,13:28:03
EWG3LR,EDDH,A,EWG,A320,D-AEWF,13:40:00,13:32:31
VLG3745,LEMH,A,VLG,A320,EC-LUO,13:40:00,13:38:16
RYR6RW,EBBR,D,RYR,B738,EI-FIT,13:40:00,13:42:45
SVR845,UUDD,A,SVR,A321,VQ-BCE,13:45:00,13:32:54
EZY89CV,EGCC,A,EZY,A20N,G-UZHJ,13:45:00,13:41:49
RYR129,EDDH,A,RYR,B738,EI-GDE,13:45:00,13:47:45
DLH51J,EDDM,D,DLH,A321,D-AIRB,13:45:00,14:02:06
CSA688,LKPR,A,TVS,B738,OK-TVM,13:50:00,13:29:30
DLH05U,EDDF,D,DLH,A21N,D-AIEA,13:50:00,14:04:07
VLG2021,LEGR,A,VLG,A320,EC-MQE,13:55:00,13:43:21
RYR452,LEPA,A,RYR,B738,EI-FTS,13:55:00,13:44:36
RYR87JV,EBCI,A,RYR,B738,EI-FTD,13:55:00,13:44:45
VLG1GY,EKCH,A,VLG,A320,EC-LQM,13:55:00,13:44:53
SBI891,UUDD,A,SBI,A321,VQ-BDB,14:00:00,13:50:06
BAW474,EGLL,A,BAW,A320,G-EUUH,14:00:00,13:52:21
RYR82KC,GCXO,A,RYR,B738,EI-EBL,14:00:00,13:54:07
EJU1697,LFMN,A,EZY,A320,OE-IZL,14:00:00,13:59:01
VLG537J,LEMD,D,VLG,A320,EC-JTQ,14:00:00,14:00:22
VLG64BC,LIPZ,D,VLG,A320,EC-MAN,14:00:00,14:08:09
SWR131C,LSZH,A,SWR,A321,HB-IOO,14:05:00,13:26:11
VLG81UU,LGAV,A,VLG,A321,EC-MHB,14:05:00,13:48:13
VLG333G,LIMC,A,VLG,A320,EC-MXG,14:05:00,13:54:36
LGL3591,ELLX,A,LGL,DH8D,LX-LQJ,14:05:00,13:56:27
RYR4FZ,EGSS,D,RYR,B738,EI-DPM,14:05:00,14:05:24
VLG84PU,LPPR,D,VLG,A320,EC-LAA,14:05:00,14:05:45
VLG53RR,LEIB,D,VLG,A320,EC-MER,14:05:00,14:10:39
VLG13BD,LEAL,D,VLG,A320,EC-LLM,14:05:00,14:11:45
VLG80PL,LFPO,D,VLG,A321,EC-MLM,14:05:00,14:32:53
EJU32YQ,LIMC,A,EZY,A319,OE-LKD,14:10:00,14:02:59
VLG19LR,LEPA,A,VLG,A320,EC-MFL,14:10:00,14:10:02
AFL2649,UUEE,D,AFL,A321,VP-BEA,14:10:00,14:39:10
QTR145,OTHH,A,TAM,A359,A7-AQA,14:15:00,13:57:46
VLG293L,LEPA,D,VLG,A320,EC-JZI,14:15:00,14:22:12
EWG7521,EDDH,D,EWG,A320,D-AEWF,14:15:00,14:27:25
VLG1679,LEST,D,VLG,A320,EC-MVD,14:15:00,14:28:14
ANE13DZ,LEBZ,A,IBE,CRJ9,EC-JZT,14:20:00,14:11:10
AEA6060,LEPA,A,AEA,B738,EC-III,14:20:00,14:22:11
PGT38Z,LTFJ,D,PGT,A320,TC-DCH,14:20:00,14:31:08
RYR36CX,LEMH,D,RYR,B738,EI-GDE,14:20:00,14:32:47
RYR30HJ,LEXJ,A,RYR,B738,EI-DCG,14:25:00,14:07:53
VLG3007,GCLP,A,VLG,A320,EC-MEL,14:25:00,14:08:25
EJU53BD,EDDB,A,EZY,A320,OE-ICM,14:25:00,14:19:36
AFR75JK,LFPG,A,AFR,A320,F-GKXL,14:25:00,14:23:05
EZY64UZ,EGCC,D,EZY,A20N,G-UZHJ,14:25:00,14:31:59
ELY394,LLBG,D,ELY,B744,4X-ELA,14:25:00,14:34:41
VLG6514,LIMF,D,VLG,A320,EC-LUO,14:25:00,14:35:00
VLG34VT,LEVD,A,VLG,A20N,EC-MZT,14:30:00,14:10:25
RYR16HN,LIRN,A,RYR,B738,EI-DPY,14:30:00,14:11:06
VLG149B,LEBB,A,VLG,A320,EC-JSY,14:30:00,14:20:46
IBE1316,LEMD,A,IBE,A321,EC-HUH,14:30:00,14:22:08
BEL3LM,EBBR,A,BEL,A320,OO-SNG,14:30:00,14:24:37
RYR6578,LEPA,D,RYR,B738,EI-FTS,14:30:00,14:35:31
VLG54FP,LIPE,D,VLG,A320,EC-MVO,14:30:00,14:43:22
TRA81J,EHAM,A,TRA,B738,PH-HZO,14:35:00,14:12:01
VLG9002,LFBO,A,VLG,A320,EC-MNZ,14:40:00,14:21:50
IBK3KF,EKCH,A,NAX,B738,EI-FVY,14:40:00,14:34:50
CSA689,LKPR,D,TVS,B738,OK-TVM,14:40:00,14:46:36
EZY74LB,EGKK,A,EZY,A319,G-EZEB,14:45:00,14:20:13
SVR846,UUDD,D,SVR,A321,VQ-BCE,14:45:00,14:47:54
EJU14KV,LIMC,D,EZY,A319,OE-LKD,14:45:00,14:48:52
EJU64GV,LSGG,D,EZY,A320,OE-IZL,14:45:00,14:50:42
BAW475,EGLL,D,BAW,A320,G-EUUH,14:50:00,14:54:14
DLH06E,EDDM,A,DLH,A320,D-AIUY,14:50:00,14:59:36
LGL32B,ELLX,D,LGL,DH8D,LX-LQJ,14:50:00,15:04:59
VLG61BR,LIMC,D,VLG,A320,EC-MAX,14:50:00,15:12:35
IBK7JA,ENZV,A,NAX,B738,EI-FVW,14:55:00,14:54:05
SWR193P,LSZH,D,SWR,A321,HB-IOO,14:55:00,14:57:35
VLG61FW,LIRF,A,VLG,A20N,EC-NBA,14:55:00,15:00:43
NAX5HB,KOAK,D,NAX,B789,SE-RXZ,14:55:00,15:04:13
VG64RU,LIMJ,A,VLG,A320,EC-MXP,15:00:00,14:33:19
RYR8FP,LIMF,A,RYR,B738,EI-DLD,15:00:00,14:33:50
RYR2233,GMMW,D,RYR,B738,EI-EBL,15:00:00,15:01:51
VLG186T,EDDS,D,VLG,A321,EC-MHB,15:00:00,15:06:37
VLG61SN,LIRF,D,VLG,A320,EC-MFL,15:00:00,15:09:16
RYR6YN,LEPA,D,RYR,B738,EI-FTD,15:00:00,15:10:46
EJU58MK,EDDB,D,EZY,A320,OE-ICM,15:00:00,15:16:42
SBI892,UUDD,D,SBI,A321,VQ-BDB,15:05:00,15:10:37
DLH91A,EDDF,A,DLH,A321,D-AIRN,15:15:00,14:56:30
VLG80NE,LFPO,A,VLG,A320,EC-LVT,15:15:00,15:00:52
IBK5667,BIKF,A,NAX,B738,EI-GBB,15:15:00,15:13:01
IBE1515,LEMD,D,IBE,A321,EC-HUH,15:15:00,15:18:51
RYR8841,LEIB,D,RYR,B738,EI-DCG,15:15:00,15:18:55
VLG19BK,LEMG,D,VLG,A320,EC-JSY,15:15:00,15:29:56
VLG32DM,GCTS,D,VLG,A20N,EC-MZT,15:15:00,15:31:46
AFR99RA,LFPG,D,AFR,A320,F-GKXL,15:15:00,15:32:34
VLG6409,LIPZ,A,VLG,A320,EC-KLB,15:20:00,15:02:39
VLG35MH,LEIB,A,VLG,A320,EC-LVP,15:20:00,15:14:30
EZY51KW,EGKK,D,EZY,A319,G-EZEB,15:20:00,15:23:29
TRA64G,EHRD,D,TRA,B738,PH-HZO,15:20:00,15:24:57
RYR31JL,LEVD,D,RYR,B738,EI-DPY,15:20:00,15:33:42
BEL74C,EBBR,D,BEL,A320,OO-SNG,15:20:00,15:35:17
VLG22CY,LEZL,A,VLG,A320,EC-MKN,15:25:00,15:09:12
MSR767,HECA,A,MSR,B738,SU-GDA,15:25:00,15:16:38
VLG8XX,GCXO,A,VLG,A20N,EC-NCF,15:25:00,15:19:07
VLG6008,LIRQ,A,VLG,A319,EC-MIQ,15:30:00,15:09:12
FOO772R,LOWW,A,FOO,A321,OE-LCF,15:30:00,15:18:14
UAE186,OMDB,D,UAE,A388,A6-EDR,15:30:00,15:37:12
AAL41,KORD,D,AAL,B788,N814AA,15:30:00,15:39:51
VLG12MN,LECO,D,VLG,A320,EC-MNZ,15:30:00,15:48:03
AFL2514,UUEE,A,AFL,A321,VP-BFQ,15:40:00,15:18:07
VLG61GX,LIRF,D,VLG,A20N,EC-NBA,15:40:00,16:03:31
IBE1430,LEMD,A,IBE,A320,EC-IZR,15:45:00,15:42:01
IBK52H,ENGM,D,NAX,B738,EI-FVY,15:45:00,15:47:29
DLH87Y,EDDM,D,DLH,A320,D-AIUY,15:45:00,16:07:11
AZA076,LIRF,A,AZA,A320,EI-EIE,15:50:00,15:14:17
VLG43WP,LFSB,A,VLG,A20N,EC-NAF,15:50:00,15:50:08
VLG73SB,EHAM,D,VLG,A320,EC-MXP,15:50:00,16:07:41
VLG91QL,EDDV,A,VLG,A320,EC-LQK,15:55:00,15:44:34
VLG14WL,LEBB,D,VLG,A320,EC-MQE,15:55:00,15:57:48
AVA019,SKBO,D,AVA,B788,N781AV,15:55:00,15:58:00
IBK1RG,ESSA,A,HFM,A333,9H-AGU,16:00:00,15:38:35
EZY14QD,EGGW,A,EZY,A320,G-EZWB,16:00:00,15:45:15
RYR93HG,EIDW,A,RYR,B738,EI-DPZ,16:00:00,15:48:00
RYR8NM,LIME,A,RYR,B738,EI-DLE,16:00:00,15:49:12
RYR1GK,EGSS,A,RYR,B738,EI-DYC,16:00:00,15:59:29
DLH84M,EDDF,D,DLH,A321,D-AIRN,16:00:00,16:04:36
VLG5NR,LEXJ,D,VLG,A320,EC-LQM,16:00:00,16:12:42
BAW406,EGLL,A,BAW,A320,G-TTOE,16:05:00,15:35:53
DLH22H,EDDF,A,DLH,A321,D-AISZ,16:05:00,16:02:03
VLG38JT,LFPG,D,VLG,A320,EC-LVT,16:05:00,16:08:57
VLG39BN,LEPA,D,VLG,A320,EC-MXG,16:05:00,16:09:56
RYR2NJ,LEJR,D,RYR,B738,EI-DLD,16:05:00,16:25:39
RYR491K,LYPG,A,RYR,B738,EI-FRE,16:10:00,15:44:29
EJU37XU,LFLL,A,EZY,A319,OE-LQW,16:10:00,15:53:32
BTI683,EVRA,A,BTI,BCS3,YL-CSC,16:10:00,15:55:43
VLG21RW,LEMG,A,VLG,A321,EC-MGZ,16:10:00,16:00:54
VLG62TV,LSGG,D,VLG,A320,EC-MKN,16:10:00,16:13:11
FOO538L,LOWW,D,FOO,A321,OE-LCF,16:10:00,16:40:43
RYR2VW,EPKK,D,RYR,B738,EI-DLC,16:15:00,16:19:45
VLG16CZ,LEMD,D,VLG,A320,EC-MAH,16:15:00,16:26:29
TAP1042,LPPT,A,TAP,A321,CS-TJH,16:20:00,15:49:57
VLG24PP,LIRF,A,VLG,A320,EC-LVU,16:20:00,16:16:38
VLG1YH,LIMC,A,VLG,A320,EC-MBD,16:20:00,16:25:40
KLM79K,EHAM,A,KLM,B738,PH-BCH,16:25:00,16:13:01
VLG15SQ,LEMD,A,VLG,A320,EC-LOP,16:25:00,16:25:24
NAX10B,KLAX,A,NAX,B789,LN-LNN,16:25:00,16:27:53
VLG1521,LFMN,D,VLG,A320,EC-LVP,16:25:00,16:29:14
VLG94VV,LEZL,D,VLG,A320,EC-MEL,16:25:00,16:34:41
MSR768,HECA,D,MSR,B738,SU-GDA,16:25:00,16:41:01
VLG73CV,LPPT,A,VLG,A20N,EC-NDC,16:30:00,16:27:23
IBE16GP,LEMD,D,IBE,A320,EC-IZR,16:30:00,16:51:44
RYR3WE,LKPR,A,RYR,B738,EI-FIZ,16:35:00,16:11:27
AEA7703,LEMD,A,AEA,A332,EC-JZL,16:35:00,16:30:19
EZY62ZH,EGGW,D,EZY,A320,G-EZWB,16:35:00,16:35:43
VLG305W,LEBB,A,VLG,A20N,EC-NAV,16:35:00,16:38:31
VLG13GJ,LEVC,D,VLG,A320,EC-MBE,16:35:00,16:43:49
RYR66MP,EIDW,D,RYR,B738,EI-DYC,16:35:00,16:46:37
VLG3531,LEIB,A,VLG,A320,EC-MER,16:40:00,16:27:11
VLG548B,LEPA,A,VLG,A320,EC-JZI,16:40:00,16:29:57
VLG8751,EGCC,A,VLG,A320,EC-KHN,16:40:00,16:37:28
QTR13EW,OTHH,D,TAM,A359,A7-AQA,16:40:00,16:42:45
AZA28R,LIRF,D,AZA,A320,EI-EIE,16:40:00,16:46:05
VLG5GG,LESO,D,VLG,A319,EC-MIQ,16:40:00,17:06:13
EJU92FG,LFLL,D,EZY,A319,OE-LQW,16:45:00,17:06:41
RYR6882,LEMH,A,RYR,B738,EI-GDE,16:50:00,16:31:05
VLG87CD,EGBB,A,VLG,A320,EC-KDX,16:50:00,16:35:17
DLH26E,EDDF,D,DLH,A321,D-AISZ,16:50:00,16:54:32
IBK4PQ,EKCH,D,NAX,B738,EI-GBB,16:50:00,16:54:53
AFL2515,UUEE,D,AFL,A321,VP-BFQ,16:50:00,16:56:34
RYR834Y,LHBP,D,RYR,B738,EI-DLE,16:50:00,17:15:28
EJU28FT,LIMC,A,EZY,A319,OE-LQU,16:55:00,16:36:16
WZZ8TN,LRCL,A,WZZ,A320,HA-LWM,16:55:00,16:36:55
BAW407,EGLL,D,BAW,A320,G-TTOE,16:55:00,17:13:09
VLG8031,LFPO,A,VLG,A321,EC-MMU,17:05:00,16:45:24
VLG14VP,LEJR,A,VLG,A320,EC-MBK,17:05:00,16:57:42
IBE1546,LEMD,A,IBE,A321,EC-IJN,17:05:00,17:00:00
VLG86LX,LFRB,A,VLG,A320,EC-MKO,17:05:00,17:06:19
VLG35UL,LEIB,D,VLG,A321,EC-MPV,17:05:00,17:06:24
RYR10TU,EPMO,D,RYR,B738,EI-FRE,17:05:00,17:11:56
VLG17GS,LEMD,D,VLG,A320,EC-LOP,17:05:00,17:12:26
VLG39AC,LEPA,D,VLG,A20N,EC-NAF,17:05:00,17:17:43
VLG37NA,LEMH,D,VLG,A320,EC-MBD,17:05:00,17:21:46
VLG18WZ,EDDH,A,VLG,A20N,EC-NEA,17:10:00,16:44:15
AFR22JR,LFPG,A,AFR,A321,F-GTAT,17:10:00,16:46:59
EZY57GU,EGNT,A,EZY,A319,G-EZFV,17:10:00,16:49:38
SVR5001,UUDD,A,SVR,A321,VQ-BOB,17:10:00,17:06:54
VLG69BE,GCRR,A,VLG,A321,EC-MQL,17:10:00,17:07:04
VLG20FJ,LEGR,D,VLG,A320,EC-KLB,17:10:00,17:11:38
BTI684,EVRA,D,BTI,BCS3,YL-CSC,17:10:00,17:12:28
RYR94EC,GCFV,D,RYR,B738,EI-DPZ,17:10:00,17:13:32
TAP1037,LPPT,D,TAP,A321,CS-TJH,17:10:00,17:28:06
KLM88T,EHAM,D,KLM,B738,PH-BCH,17:15:00,17:46:18
VLG22PU,LEZL,A,VLG,A320,EC-MEQ,17:20:00,17:13:23
VLG1434,LEBB,D,VLG,A20N,EC-NAV,17:20:00,17:31:30
EJU38ZE,EGKK,A,EZY,A320,OE-IZW,17:25:00,17:13:30
EJU15WZ,LFPG,A,EZY,A320,OE-ICR,17:25:00,17:14:05
VLG89PL,EBBR,A,VLG,A320,EC-KDG,17:25:00,17:25:07
VLG5WX,ESGG,A,VLG,A20N,EC-NCG,17:25:00,17:25:38
VLG75DW,EGCC,D,VLG,A320,EC-JZI,17:25:00,17:28:58
VLG3MQ,LIRP,D,VLG,A320,EC-MGE,17:25:00,17:29:28
VLG78UK,EGKK,D,VLG,A321,EC-MGZ,17:25:00,17:40:14
IBK2PU,EGKK,D,NAX,B738,EI-FVW,17:25:00,17:43:27
THY9VJ,LTFM,A,THY,A333,TC-LOE,17:30:00,17:19:12
VLG83PW,EHAM,A,VLG,A321,EC-MHA,17:30:00,17:20:28
CTN72E,LDZA,A,CTN,A319,9A-CTG,17:30:00,17:21:35
BAW480,EGLL,A,BAW,A320,G-EUUD,17:30:00,17:39:51
EJU56FC,LIMC,D,EZY,A319,OE-LQU,17:30:00,17:47:50
IBK9RU,ESSA,D,HFM,A333,9H-AGU,17:30:00,17:52:44
WZZ1BN,LRCL,D,WZZ,A320,HA-LWM,17:30:00,17:54:19
VLG18TB,EDDT,A,VLG,A320,EC-MAI,17:35:00,17:16:13
VLG65GF,LICC,A,VLG,A320,EC-MUM,17:35:00,17:18:19
VLG2KT,LFPO,D,VLG,A320,EC-MCU,17:35:00,17:42:58
RYR1CG,LIRF,A,RYR,B738,EI-ENI,17:40:00,17:41:24
VLG3018,GCFV,D,VLG,A20N,EC-NCF,17:40:00,17:49:11
VLG18NE,EDDM,D,VLG,A320,EC-KDX,17:40:00,17:51:36
VLG9EK,GCXO,D,VLG,A20N,EC-NDC,17:40:00,18:16:34
DLH98U,EDDM,A,DLH,A320,D-AIUS,17:45:00,17:25:28
VLG7724,LDDU,A,VLG,A20N,EC-NCS,17:45:00,17:42:10
RYR7XB,EGBB,A,RYR,B738,EI-DPT,17:45:00,17:48:34
EZY63RK,EGNT,D,EZY,A319,G-EZFV,17:45:00,18:00:17
EJU74FZ,EGGD,A,EZY,A320,OE-IZD,17:50:00,17:29:23
IBE16MY,LEMD,A,IBE,A321,EC-JZM,17:50:00,17:35:09
VLG7827,EGKK,A,VLG,A321,EC-MRF,17:50:00,17:44:30
RYR2897,LEPA,A,RYR,B738,EI-FTD,17:50:00,17:58:13
IBE1751,LEMD,D,IBE,A321,EC-IJN,17:50:00,17:58:20
VLG306Z,LSZH,D,VLG,A320,EC-MBK,17:50:00,17:58:25
VLG43AE,EKYT,A,VLG,A320,EC-MBY,17:55:00,17:31:41
VLG189C,EDDL,A,VLG,A320,EC-MVN,18:00:00,17:47:30
EJU89EQ,EGKK,D,EZY,A320,OE-IZW,18:00:00,18:02:30
RYR9ZD,LPPR,D,RYR,B738,EI-FIZ,18:00:00,18:09:53
DLH97M,EDDF,A,DLH,A321,D-AIRT,18:05:00,17:52:57
RYR5BA,LEIB,A,RYR,B738,EI-DCG,18:05:00,18:07:00
EJU75HB,LFPG,D,EZY,A320,OE-ICR,18:05:00,18:16:00
VLG11FU,LEMH,D,VLG,A20N,EC-NEA,18:05:00,18:16:06
VLG22XV,LEZL,D,VLG,A320,EC-MEQ,18:05:00,18:22:04
AFR29MZ,LFPG,D,AFR,A321,F-GTAT,18:05:00,18:22:50
VLG39CE,LEPA,D,VLG,A321,EC-MMU,18:05:00,18:24:05
RYR907E,LEST,D,RYR,B738,EI-GDE,18:05:00,18:31:42
VLG13LP,LEAL,D,VLG,A320,EC-KDG,18:10:00,18:13:45
ANE58LP,LELN,D,IBE,CRJ9,EC-JZT,18:10:00,18:14:10
VLG51XP,EDDM,A,VLG,A20N,EC-NCU,18:15:00,18:17:01
RYR1JE,EDDK,D,RYR,B738,EI-DPW,18:15:00,18:35:21
RYR16AC,EDDF,A,RYR,B738,EI-GJJ,18:20:00,17:58:13
VLG3FD,LPPR,A,VLG,A320,EC-LAA,18:20:00,18:09:35
RYR3142,LIPZ,D,RYR,B738,EI-DPT,18:20:00,18:27:29
VLG97QD,LKPR,D,VLG,A20N,EC-NCG,18:20:00,18:28:48
VLG17AP,LEMD,A,VLG,A20N,EC-NFH,18:20:00,18:28:48
CTN375,LDZA,D,CTN,A319,9A-CTG,18:20:00,18:37:20
EJU1405,LSGG,A,EZY,A320,OE-IZL,18:25:00,18:03:24
VLG8560,BIKF,D,VLG,A320,EC-LVU,18:25:00,18:25:43
BAW481B,EGLL,D,BAW,A320,G-EUUD,18:25:00,18:36:55
NAX95L,KEWR,D,NAX,B789,SE-RXM,18:25:00,18:40:24
RYR5UN,EDDB,D,RYR,B738,EI-FTD,18:25:00,18:44:10
DLH95E,EDDM,D,DLH,A320,D-AIUS,18:30:00,18:34:25
VLG8104,LGAV,D,VLG,A20N,EC-NCS,18:30:00,18:43:29
VLG8032,LFPO,D,VLG,A320,EC-MKO,18:30:00,18:43:58
VLG39GH,LEPA,A,VLG,A320,EC-MXG,18:35:00,18:23:02
RYR342Q,LEVD,A,RYR,B738,EI-DPY,18:35:00,18:31:08
VLG1MP,EIDW,A,VLG,A320,EC-MFM,18:35:00,18:34:24
VLG6523,LIPE,A,VLG,A320,EC-MVO,18:35:00,18:38:30
IBE18MT,LEMD,D,IBE,A321,EC-JZM,18:35:00,18:40:10
EJU46YB,LFSB,D,EZY,A320,OE-IZD,18:35:00,18:46:41
VLG83WG,EHAM,D,VLG,A321,EC-MQL,18:35:00,18:57:23
VLG96EW,EBBR,D,VLG,A320,EC-MUM,18:35:00,19:00:44
RAM960U,GMMN,A,RAM,B737,CN-RNV,18:40:00,18:11:43
RYR36DL,EGSS,D,RYR,B738,EI-DCG,18:40:00,18:47:45
VLG6336,LIMC,D,VLG,A320,EC-LQK,18:40:00,18:49:30
SVR5002,UUDD,D,SVR,A321,VQ-BOB,18:40:00,18:49:53
IBE1730,LEMD,A,IBE,A321,EC-HUH,18:45:00,18:24:05
IBK532,EFHK,A,NAX,B738,EI-FJN,18:45:00,18:33:08
VLG8848,EPKK,D,VLG,A320,EC-MBY,18:45:00,19:01:21
AEA84LR,LEPA,D,AEA,B738,EC-III,18:45:00,19:06:40
WZZ378,EPWA,A,WZZ,A321,HA-LXJ,18:50:00,18:31:42
KLM75K,EHAM,A,KLM,B738,PH-BXU,18:50:00,18:51:32
DLH09W,EDDF,D,DLH,A321,D-AIRT,18:50:00,18:59:33
VLG1313,LEAL,A,VLG,A320,EC-JTR,18:55:00,18:43:31
RYR1RT,LBSF,A,RYR,B738,EI-FIR,18:55:00,18:45:49
VLG1RG,LIMC,A,VLG,A320,EC-MAX,18:55:00,18:46:49
VLG14RJ,LEBB,A,VLG,A320,EC-MQE,18:55:00,18:55:40
RYR8YF,GMMW,A,RYR,B738,EI-EBL,18:55:00,18:55:45
AAR511,RKSI,A,AAR,B772,HL7756,18:55:00,18:57:56
THY4NH,LTFM,D,THY,A333,TC-LOE,19:00:00,19:00:49
EJU54QW,LFLL,D,EZY,A320,OE-IZL,19:00:00,19:04:36
VLG19HJ,LEMD,D,VLG,A20N,EC-NFH,19:00:00,19:05:52
VLG34FT,EGKK,D,VLG,A320,EC-MAI,19:00:00,19:18:38
DAH2014,DAAG,A,DAH,B738,7T-VJM,19:05:00,18:49:44
EWG9442,EDDL,A,EWG,A320,D-AEWP,19:05:00,18:55:33
RYR2AZ,EBBR,A,RYR,B738,EI-EPC,19:05:00,19:06:23
VLG159N,LEXJ,A,VLG,A320,EC-LQM,19:10:00,18:48:09
RYR9LR,GMFF,A,RYR,B738,EI-EFK,19:10:00,19:08:40
VLG13RT,LEVC,A,VLG,A320,EC-MBE,19:10:00,19:10:45
IBE2627,KJFK,D,IBE,A332,EC-NEN,19:10:00,19:24:51
RYR68DX,EDDF,D,RYR,B738,EI-GJJ,19:10:00,19:29:43
SWR136K,LSZH,A,SWR,A321,HB-IOH,19:15:00,18:49:46
VLG23VD,LEMG,A,VLG,A320,EC-JSY,19:15:00,18:54:02
RYR78TP,EGGW,A,RYR,B738,EI-EFN,19:15:00,18:56:58
RYR6CB,ESKN,A,RYR,B738,EI-FEG,19:15:00,19:04:15
EWG2520,EDDS,A,EWG,A320,D-AIZT,19:15:00,19:08:49
IBE18BD,LEMD,A,IBE,A321,EC-JRE,19:15:00,19:11:26
VLG8462,LPPT,D,VLG,A321,EC-MRF,19:15:00,19:21:37
RYR71CU,LFOB,D,RYR,B738,EI-DPY,19:15:00,19:21:43
VLG64SL,LEVX,D,VLG,A320,EC-LAA,19:15:00,19:23:29
VLG21LY,LEMG,D,VLG,A320,EC-MVO,19:20:00,19:29:57
VLG32SN,GCXO,A,VLG,A320,EC-LZZ,19:20:00,19:31:45
VLG29YR,LIPZ,D,VLG,A320,EC-MXG,19:20:00,19:36:57
VLG72GV,LFPG,D,VLG,A320,EC-MER,19:20:00,19:42:21
TAP1036,LPPT,A,TAP,A320,CS-TNK,19:25:00,19:06:47
VLG61KC,LIRF,A,VLG,A320,EC-MFL,19:25:00,19:08:40
RYR6HR,EGSS,A,RYR,B738,EI-ENB,19:25:00,19:28:35
VLG650B,LIRN,D,VLG,A320,EC-MFM,19:25:00,19:50:58
DLH88P,EDDF,A,DLH,A321,D-AIDJ,19:30:00,18:58:30
KTK7755,UUWW,A,KTK,B738,VQ-BMW,19:30:00,19:12:54
VLG3909,LEPA,A,VLG,A20N,EC-NAF,19:30:00,19:17:18
VLG37GQ,LEMH,A,VLG,A320,EC-MBD,19:30:00,19:17:50
AIZ271,LLBG,A,AIZ,A21N,4X-AGN,19:30:00,19:25:56
IBE19HM,LEMD,D,IBE,A321,EC-HUH,19:30:00,19:41:46
RYR3AE,LBSF,D,RYR,B738,EI-FIR,19:30:00,19:47:23
RYR4E,LIRF,D,RYR,B738,EI-EBL,19:30:00,19:50:02
VLG80FV,LFPO,A,VLG,A321,EC-MJR,19:35:00,19:22:06
EJU65ER,EDDB,A,EZY,A319,OE-LQY,19:35:00,19:29:57
AFR124M,LFPG,A,AFR,A320,F-HEPJ,19:35:00,19:32:53
VLG248T,LESO,A,VLG,A319,EC-MIQ,19:35:00,19:34:48
VLG18LX,LEMD,A,VLG,A320,EC-MAH,19:35:00,19:37:36
IBK533,EFHK,D,NAX,B738,EI-FJN,19:35:00,19:52:34
VLG14TE,LEBB,D,VLG,A320,EC-JTR,19:40:00,19:41:59
VLG84C,LEAL,D,VLG,A320,EC-MAX,19:40:00,19:42:39
VLG67MT,EDDS,A,VLG,A321,EC-MHB,19:40:00,19:44:55
RYR6XW,EBBR,D,RYR,B738,EI-EPC,19:40:00,19:51:09
KLM76T,EHAM,D,KLM,B738,PH-BXU,19:40:00,19:52:40
WZZ276,EPWA,D,WZZ,A321,HA-LXJ,19:40:00,19:52:48
VLG12AD,LECO,A,VLG,A320,EC-MVE,19:40:00,19:53:59
RAM961U,GMMN,D,RAM,B737,CN-RNV,19:40:00,19:56:28
