callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
EJU74UV,LIMC,A,EZY,A319,OE-LKB,21:15:00,20:57:43
VLG83TJ,EHAM,A,VLG,A320,EC-MBY,21:15:00,21:02:00
WZZ3XF,LROP,A,WZZ,A321,HA-LXB,21:15:00,21:04:43
RYR29CU,EIDW,D,RYR,B738,EI-FOE,21:15:00,21:17:04
VLG7332,GMMX,D,VLG,A320,EC-MUM,21:15:00,21:21:43
IBE2000,LEMD,A,IBE,A321,EC-HUH,21:20:00,20:53:49
DLH03M,EDDM,A,DLH,A320,D-AIQS,21:20:00,21:01:03
VLG39VU,LEPA,D,VLG,A320,EC-MCU,21:20:00,21:43:01
RYR16AC,EDDF,A,RYR,B738,EI-EBL,21:25:00,20:59:33
VLG15SR,LEAS,A,VLG,A320,EC-LOP,21:25:00,21:12:02
RYR2494,LEPA,A,RYR,B738,EI-FZO,21:25:00,21:34:07
VLG1681,LEST,D,VLG,A320,EC-MBS,21:25:00,21:36:02
FIN1652,EFHK,D,FIN,A321,OH-LZR,21:25:00,21:40:06
BEL44N,EBBR,D,BEL,A320,OO-TCQ,21:25:00,21:41:32
RYR77FJ,EGCC,A,RYR,B738,EI-DCY,21:30:00,21:18:24
EZY47PH,EGGD,A,EZY,A20N,G-UZHN,21:30:00,21:18:28
VLG21UZ,LEMD,D,VLG,A20N,EC-NAF,21:30:00,21:49:21
RYR9KW,LEZL,D,RYR,B738,EI-EVX,21:35:00,21:37:52
RYR472E,GMFF,D,RYR,B738,EI-FOO,21:35:00,21:53:50
EZY63RK,EGNT,D,EZY,A319,G-EZFV,21:40:00,21:43:02
EZY79AH,EGGW,D,EZY,A320,G-EZTB,21:40:00,21:58:52
VLG61UH,LIRF,A,VLG,A320,EC-LAA,21:45:00,21:21:13
VLG47GA,LFPO,A,VLG,A320,EC-KHN,21:45:00,21:22:26
AEA7707,LEMD,A,AEA,B738,EC-LQX,21:45:00,21:27:09
TRA43Y,EHAM,D,TRA,B738,PH-HZL,21:45:00,21:48:19
VLG21SE,LEMG,D,VLG,A320,EC-MBL,21:45:00,21:52:02
VLG14TH,LEBB,D,VLG,A20N,EC-NAV,21:45:00,21:55:35
EJU84CE,LIMC,D,EZY,A319,OE-LKB,21:50:00,21:55:24
WZZ234,LHBP,A,WZZ,A21N,HA-LVD,21:55:00,21:46:40
WZZ172,LROP,D,WZZ,A321,HA-LXB,21:55:00,21:55:19
VLG35AW,LEIB,D,VLG,A320,EC-MYC,21:55:00,21:59:29
RYR2UG,LEPA,A,RYR,B738,EI-EBF,22:00:00,21:47:00
VLG22YW,LEZL,A,VLG,A320,EC-MFN,22:00:00,21:58:09
AEA6103,LEPA,D,AEA,B738,EC-LVR,22:00:00,22:00:00
RYR2495,LEPA,D,RYR,B738,EI-FZO,22:00:00,22:00:00
