callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
DLH08F,EDDF,A,DLH,A21N,D-AIEB,13:05:00,12:59:06
RYR73BW,GMMX,A,RYR,B738,EI-DPY,13:05:00,12:59:13
VLG88GX,LEJR,D,VLG,A20N,EC-NAE,13:05:00,13:15:38
LOT4GM,EPWA,D,LOT,B738,SP-LWB,13:10:00,13:22:45
VLG9AA,EDDM,D,VLG,A320,EC-JSY,13:15:00,13:21:54
THY1XY,LTFJ,D,THY,B738,TC-JHS,13:15:00,13:22:16
VLG13EC,LEAL,A,VLG,A320,EC-MXP,13:20:00,13:05:16
VLG121A,LEMD,A,VLG,A320,EC-KMI,13:20:00,13:08:49
VLG33RK,LOWW,A,VLG,A320,EC-LUO,13:20:00,13:16:54
VLG8653,LKPR,A,VLG,A320,EC-LVV,13:20:00,13:17:23
KLM1670,EHAM,D,KLM,B738,PH-BXD,13:20:00,13:23:51
RYR6KL,LIRF,D,RYR,B738,EI-FRE,13:20:00,13:26:30
AEA7994,LEMD,D,AEA,B738,EC-LTM,13:20:00,13:31:44
CPA318,VHHH,D,CPA,A35K,B-LXF,13:20:00,13:40:45
VLG3559,LEIB,A,VLG,A320,EC-LOP,13:25:00,13:02:11
UAE185,OMDB,A,UAE,A388,A6-EDU,13:25:00,13:02:53
EJU74FZ,EGGD,A,EZY,A320,OE-IZL,13:25:00,13:30:56
FPO882F,LFPG,D,FPO,B738,F-GZTZ,13:25:00,13:35:53
RYR7WY,EGNX,D,RYR,B738,EI-DWZ,13:25:00,13:42:09
VLG18HA,EKCH,D,VLG,A321,EC-MMU,13:25:00,13:45:42
VLG1678,LEST,A,VLG,A320,EC-LUN,13:30:00,13:18:07
IBE2628,KJFK,A,IBE,A332,EC-MOU,13:30:00,13:22:16
AAL40,KORD,A,AAL,B788,N807AA,13:30:00,13:29:28
AUI7BC,UKBB,D,AUI,B738,UR-PSQ,13:30:00,13:42:42
IBE13GV,LEMD,D,IBE,A320,EC-KOH,13:30:00,13:57:16
RAM965Y,GMMN,D,RAM,B737,CN-RNL,13:30:00,13:57:53
RYR82KC,GCXO,A,RYR,B738,EI-DPD,13:35:00,13:22:45
EZS1414,LSGG,D,EZY,A320,HB-JZY,13:35:00,13:38:31
BAW485,EGLL,D,BAW,A320,G-EUYJ,13:35:00,13:46:08
VLG3745,LEMH,A,VLG,A320,EC-MBY,13:40:00,13:28:11
VLG1252,LEAM,A,VLG,A320,EC-LVP,13:40:00,13:37:48
PGT78B,LTFJ,A,PGT,B738,TC-IZG,13:40:00,13:37:56
EWG6VU,EDDL,D,EWG,A320,D-ABNL,13:40:00,13:54:59
SVR845,UUDD,A,SVR,A321,VP-BSY,13:45:00,13:41:37
VLG9DE,LFBO,D,VLG,A319,EC-NGB,13:45:00,13:47:31
SBI6106,ULLI,D,SBI,A319,VP-BTQ,13:45:00,14:07:29
DLH51J,EDDM,D,DLH,A319,D-AILY,13:45:00,14:24:02
CSA688,LKPR,A,TVS,B738,OK-TVT,13:50:00,13:32:16
LPE2430,SPJC,A,LAN,B763,CC-BDB,13:50:00,13:42:32
ANE12KQ,LEBZ,D,IBE,CRJ9,EC-JZT,13:50:00,13:50:22
RYR6LY,EGBB,D,RYR,B738,EI-DPV,13:50:00,13:51:39
DLH05U,EDDF,D,DLH,A21N,D-AIEB,13:50:00,14:04:32
EWG3LR,EDDH,A,EWG,B738,D-ABMV,13:55:00,13:36:52
RYR452,LEPA,A,RYR,B738,EI-EVF,13:55:00,13:46:23
VLG2021,LEGR,A,VLG,A320,EC-MBT,13:55:00,13:46:43
BAW474,EGLL,A,BAW,A320,G-EUYM,13:55:00,14:05:39
EJU1697,LFMN,A,EZY,A320,OE-IZW,14:00:00,13:40:14
VLG1GY,EKCH,A,VLG,A320,EC-MVE,14:00:00,13:45:43
VLG12TR,LFLL,A,VLG,A320,EC-LLJ,14:00:00,13:48:42
VLG3007,GCLP,A,VLG,A320,EC-MOG,14:00:00,13:51:41
SBI891,UUDD,A,SBI,A321,VP-BPO,14:00:00,13:52:26
RYR1HM,EYVI,A,RYR,B738,EI-ENI,14:00:00,13:57:25
VLG537J,LEMD,D,VLG,A320,EC-KMI,14:00:00,14:00:03
VLG64BC,LIPZ,D,VLG,A320,EC-MBE,14:00:00,14:11:50
LGL3591,ELLX,A,LGL,DH8D,LX-LQA,14:05:00,13:47:22
SWR131C,LSZH,A,SWR,A321,HB-IOO,14:05:00,13:54:21
RYR4FZ,EGSS,D,RYR,B738,EI-DPY,14:05:00,14:15:43
TSC281,CYYZ,D,TSC,A310,C-GTSH,14:05:00,14:17:35
VLG333G,LIMC,A,VLG,A320,EC-KHN,14:05:00,14:17:37
VLG80PL,LFPO,D,VLG,A321,EC-MQL,14:05:00,14:18:29
VLG53RR,LEIB,D,VLG,A320,EC-LUO,14:05:00,14:18:40
VLG13BD,LEAL,D,VLG,A320,EC-LVO,14:05:00,14:28:51
VLG69BE,GCRR,A,VLG,A321,EC-MOO,14:10:00,13:47:46
VLG19LR,LEPA,A,VLG,A320,EC-LZZ,14:10:00,13:48:43
EJU32YQ,LIMC,A,EZY,A320,OE-IJP,14:10:00,13:55:18
VLG43HN,LIME,D,VLG,A320,EC-LOP,14:10:00,14:14:12
AFL2649,UUEE,D,AFL,A321,VP-BAY,14:10:00,14:16:52
ROU1913,CYUL,D,ROU,B763,C-GEOQ,14:10:00,14:21:14
FPO844,LLBG,A,FPO,B737,F-GZTD,14:15:00,13:51:52
QTR145,OTHH,A,QTR,B77W,A7-BAO,14:15:00,14:11:08
VLG293L,LEPA,D,VLG,A20N,EC-NDA,14:15:00,14:26:12
VLG1679,LEST,D,VLG,A320,EC-LUN,14:15:00,14:34:04
VLG84PU,LPPR,D,VLG,A320,EC-LVV,14:15:00,14:38:57
NAX7108,KLAX,A,NAX,B789,SE-RXM,14:20:00,14:01:17
AEA6060,LEPA,A,AEA,B738,EC-LQX,14:20:00,14:09:50
PGT38Z,LTFJ,D,PGT,B738,TC-IZG,14:20:00,14:27:45
AFR75JK,LFPG,A,AFR,A320,F-HEPC,14:25:00,14:05:40
EJU36VU,LFBD,D,EZY,A320,OE-IZL,14:25:00,14:31:38
VLG6514,LIMF,D,VLG,A20N,EC-NCU,14:25:00,14:50:23
RYR58K,LIPZ,A,RYR,B738,EI-EVW,14:30:00,14:01:52
RYR16HN,LIRN,A,RYR,B738,EI-DCF,14:30:00,14:03:08
IBE1316,LEMD,A,IBE,A20N,EC-MXY,14:30:00,14:07:52
BEL3LM,EBBR,A,BEL,A320,OO-SNC,14:30:00,14:31:23
UAE99OL,OMDW,D,UAE,B77L,A6-EFI,14:30:00,14:39:11
VLG64RU,LIMJ,A,VLG,A320,EC-MBF,14:30:00,14:41:58
RYR6578,LEPA,D,RYR,B738,EI-EVF,14:30:00,14:50:09
VLG54FP,LIPE,D,VLG,A320,EC-MXG,14:30:00,14:54:34
EWG7521,EDDH,D,EWG,B738,D-ABMV,14:35:00,14:42:43
TRA81J,EHAM,A,TRA,B738,PH-HZG,14:35:00,14:45:40
EZY74LB,EGKK,A,EZY,A319,G-EZAJ,14:35:00,14:50:03
MAC377,GMTT,A,ABY,A320,CN-NMO,14:40:00,14:22:31
AMX038,MMMX,D,AMX,B789,XA-ADC,14:40:00,14:42:02
CSA689,LKPR,D,TVS,B738,OK-TVT,14:40:00,14:54:19
IBK1PW,EGKK,A,NAX,B738,EI-FVZ,14:45:00,14:40:45
EJU92FG,LFLL,D,EZY,A320,OE-IZW,14:45:00,14:46:32
EJU14KV,LIMC,D,EZY,A320,OE-IJP,14:45:00,14:57:39
SVR846,UUDD,D,SVR,A321,VP-BSY,14:45:00,14:59:25
DLH06E,EDDM,A,DLH,A320,D-AIPT,14:50:00,14:35:01
NAX1WA,KLAX,D,NAX,B789,SE-RXZ,14:50:00,14:53:46
BAW475,EGLL,D,BAW,A320,G-EUYM,14:50:00,15:07:28
LGL32B,ELLX,D,LGL,DH8D,LX-LQA,14:50:00,15:13:05
VLG61BR,LIMC,D,VLG,A320,EC-MXP,14:50:00,15:17:35
RYR5JC,EBBR,A,RYR,B738,EI-GDM,14:55:00,14:48:22
VLG61FW,LIRF,A,VLG,A320,EC-LAA,14:55:00,14:50:49
SWR193P,LSZH,D,SWR,A321,HB-IOO,14:55:00,15:04:44
EJU53BD,EDDB,A,EZY,A319,OE-LQY,15:00:00,14:56:53
VLG13SU,LIEE,A,VLG,A20N,EC-NBA,15:00:00,14:57:24
VLG61SN,LIRF,D,VLG,A320,EC-MBY,15:00:00,15:02:18
RYR9XE,LKPR,D,RYR,B738,EI-DPD,15:00:00,15:04:31
VLG186T,EDDS,D,VLG,A321,EC-MOO,15:00:00,15:09:21
RYR21JA,UKBB,D,RYR,B738,EI-ENI,15:05:00,15:06:38
SBI892,UUDD,D,SBI,A321,VP-BPO,15:05:00,15:12:41
FPO844F,LFPG,D,FPO,B737,F-GZTD,15:05:00,15:33:01
EZY51KW,EGKK,D,EZY,A319,G-EZAJ,15:10:00,15:31:36
DLH91A,EDDF,A,DLH,A321,D-AIST,15:15:00,14:57:26
RYR8FP,LIMF,A,RYR,B738,EI-FTD,15:15:00,14:58:36
VLG80NE,LFPO,A,VLG,A320,EC-MBM,15:15:00,15:01:16
RYR8841,LEIB,D,RYR,B738,EI-EBL,15:15:00,15:20:18
VLG19BK,LEMG,D,VLG,A320,EC-MBF,15:15:00,15:35:38
AFR99RA,LFPG,D,AFR,A320,F-HEPC,15:15:00,15:41:17
VLG35MH,LEIB,A,VLG,A320,EC-LZN,15:20:00,15:06:07
RYR2897,LEPA,A,RYR,B738,EI-FIZ,15:20:00,15:13:08
RYR31JL,LEVD,D,RYR,B738,EI-DCF,15:20:00,15:27:52
TRA513V,EHAM,D,TRA,B738,PH-HZG,15:20:00,15:31:12
BEL74C,EBBR,D,BEL,A320,OO-SNC,15:20:00,15:37:35
VLG1677,LEST,A,VLG,A320,EC-MVD,15:25:00,15:09:48
VLG8XX,GCXO,A,VLG,A320,EC-MKO,15:25:00,15:12:52
MSR767,HECA,A,MSR,B738,SU-GEG,15:25:00,15:12:59
VLG22CY,LEZL,A,VLG,A320,EC-MBS,15:25:00,15:20:12
RYR3T,LEMG,A,RYR,B738,EI-GDE,15:25:00,15:21:51
VLG6008,LIRQ,A,VLG,A319,EC-MIR,15:30:00,15:25:20
IBE2621,KSFO,D,IBE,A332,EC-MOU,15:30:00,15:30:26
UAE186,OMDB,D,UAE,A388,A6-EDU,15:30:00,15:35:08
RYR6RW,EBBR,D,RYR,B738,EI-GDM,15:30:00,15:37:33
AAL41,KORD,D,AAL,B788,N807AA,15:30:00,15:50:00
MAC378,GMTT,D,ABY,A320,CN-NMO,15:30:00,15:56:57
EJU58MK,EDDB,D,EZY,A319,OE-LQY,15:35:00,15:39:47
AFL2514,UUEE,A,AFL,A321,VP-BES,15:40:00,15:11:28
RYR87JV,EBCI,A,RYR,B738,EI-ENP,15:40:00,15:23:17
RYR8NM,LIME,A,RYR,B738,EI-FOF,15:40:00,15:26:11
FOO772R,LOWW,A,FOO,A320,OE-LVS,15:40:00,15:40:08
VLG61GX,LIRF,D,VLG,A320,EC-LAA,15:40:00,15:57:58
RJA30F,OJAI,A,RJA,A321,JY-AYV,15:45:00,15:37:00
VLG14WL,LEBB,D,VLG,A320,EC-KHN,15:45:00,16:04:33
IBK52H,ENGM,D,NAX,B738,EI-FVZ,15:45:00,16:07:53
DLH87Y,EDDM,D,DLH,A320,D-AIPT,15:45:00,16:09:09
VLG43WP,LFSB,A,VLG,A319,EC-MIQ,15:50:00,15:33:52
AZA076,LIRF,A,AZA,A320,EI-DTL,15:50:00,15:43:35
VLG73SB,EHAM,D,VLG,A320,EC-MOG,15:50:00,16:12:58
TRA66Y,EHEH,A,TRA,B738,PH-HZI,15:55:00,15:28:57
VLG91QL,EDDV,A,VLG,A20N,EC-MZT,15:55:00,15:34:58
VLG15FR,LFML,D,VLG,A320,EC-LLJ,15:55:00,16:08:04
AVA019,SKBO,D,AVA,B788,N783AV,15:55:00,16:17:48
DLH22H,EDDF,A,DLH,A20N,D-AINO,16:00:00,15:42:06
EZY14QD,EGGW,A,EZY,A20N,G-UZLC,16:00:00,15:47:00
RYR1GK,EGSS,A,RYR,B738,EI-DPM,16:00:00,15:51:08
IBK1RG,ESSA,A,HFY,A332,CS-TQP,16:00:00,15:55:01
DLH84M,EDDF,D,DLH,A321,D-AIST,16:00:00,16:06:23
VLG5NR,LEXJ,D,VLG,A320,EC-LVP,16:00:00,16:13:41
BAW406,EGLL,A,BAW,A320,G-EUUA,16:05:00,15:55:51
VLG787F,EGKK,A,VLG,A321,EC-MLM,16:05:00,15:56:19
VLG39BN,LEPA,D,VLG,A320,EC-LZZ,16:05:00,16:06:18
VLG38JT,LFPG,D,VLG,A320,EC-LZN,16:05:00,16:10:37
RYR23ET,ELLX,D,RYR,B738,EI-FTD,16:05:00,16:13:47
VLG21RW,LEMG,A,VLG,A321,EC-MMH,16:10:00,15:52:46
IBK5571,EKCH,A,NAX,B738,EI-GBB,16:10:00,15:53:22
RYR93HG,EIDW,A,RYR,B738,EI-DCX,16:10:00,15:59:50
BTI683,EVRA,A,BTI,BCS3,YL-CSC,16:10:00,16:04:34
VLG16WR,LEST,D,VLG,A320,EC-MVD,16:10:00,16:11:59
VLG62TV,LSGG,D,VLG,A20N,EC-NBA,16:10:00,16:23:15
PGT73K,LTFJ,A,PGT,B738,TC-CRG,16:15:00,16:00:12
RYR2NJ,LEJR,D,RYR,B738,EI-EVW,16:15:00,16:20:33
VLG16CZ,LEMD,D,VLG,A320,EC-MBM,16:15:00,16:25:58
VLG15SQ,LEMD,A,VLG,A320,EC-JTQ,16:20:00,16:01:38
VLG1YH,LIMC,A,VLG,A20N,EC-NFH,16:20:00,16:07:02
VLG24PP,LIRF,A,VLG,A320,EC-MVN,16:20:00,16:11:17
TAP1042,LPPT,A,TAP,A319,CS-TTO,16:20:00,16:17:56
VLG73CV,LPPT,A,VLG,A320,EC-LQK,16:20:00,16:18:47
FOO538L,LOWW,D,FOO,A320,OE-LVS,16:20:00,16:36:38
VLG86LX,LFRB,A,VLG,A320,EC-MAI,16:25:00,15:55:44
EZS79EP,LSGG,A,EZY,A319,HB-JYK,16:25:00,15:58:52
VLG1521,LFMN,D,VLG,A319,EC-MIR,16:25:00,16:30:26
VLG94VV,LEZL,D,VLG,A320,EC-MBT,16:25:00,16:38:26
KLM79K,EHAM,A,KLM,B738,PH-BCE,16:25:00,16:47:57
RYR5UN,EDDB,D,RYR,B738,EI-GDE,16:25:00,16:53:35
MSR768,HECA,D,MSR,B738,SU-GEG,16:25:00,16:56:28
IBE16GP,LEMD,D,IBE,A20N,EC-MXY,16:30:00,16:37:24
RYR2VT,GCLP,D,RYR,B738,EI-FOF,16:30:00,16:49:38
AEA78QT,LEMD,A,AEA,A332,EC-MAJ,16:35:00,16:10:35
IBK1TM,EFHK,A,NAX,B738,EI-FVY,16:35:00,16:34:42
RYR491K,LYPG,A,RYR,B738,EI-DAC,16:35:00,16:38:24
RJA76Y,OJAI,D,RJA,A321,JY-AYV,16:35:00,16:50:32
EZY62ZH,EGGW,D,EZY,A20N,G-UZLC,16:35:00,16:50:43
VLG13GJ,LEVC,D,VLG,A319,EC-MIQ,16:35:00,17:07:11
VLG548B,LEPA,A,VLG,A20N,EC-NDA,16:40:00,16:24:42
VLG3531,LEIB,A,VLG,A320,EC-LUO,16:40:00,16:29:52
TRA36F,EHEH,D,TRA,B738,PH-HZI,16:40:00,16:41:03
AZA28R,LIRF,D,AZA,A320,EI-DTL,16:40:00,16:47:21
QTR13EW,OTHH,D,QTR,B77W,A7-BAO,16:40:00,16:56:57
IBE2622,KSFO,A,IBE,A332,EC-MOY,16:45:00,16:18:15
RYR66MP,EIDW,D,RYR,B738,EI-FIZ,16:45:00,16:50:03
VLG87CD,EGBB,A,VLG,A320,EC-MCU,16:50:00,16:41:58
VLG2470,EDDN,A,VLG,A320,EC-LLM,16:50:00,16:45:13
RYR36CX,LEMH,D,RYR,B738,EI-DCX,16:50:00,16:50:21
AFL2515,UUEE,D,AFL,A321,VP-BES,16:50:00,16:53:20
LPE2431,SPJC,D,LAN,B763,CC-BDB,16:50:00,16:54:29
DLH26E,EDDF,D,DLH,A20N,D-AINO,16:50:00,17:00:07
VLG35AW,LEIB,D,VLG,A320,EC-MVE,16:50:00,17:05:31
KTK9955,UUWW,A,KTK,B738,VQ-BAL,16:55:00,16:30:30
EJU28FT,LIMC,A,EZY,A320,OE-IJV,16:55:00,16:44:59
WZZ8TN,LRCL,A,WZZ,A320,HA-LWU,16:55:00,16:51:42
BAW407,EGLL,D,BAW,A320,G-EUUA,16:55:00,17:04:34
RYR10TU,EPMO,D,RYR,B738,EI-DPM,16:55:00,17:11:35
AFL2516,UUEE,A,AFL,A321,VP-BKZ,17:00:00,16:48:26
EZS83PX,LSGG,D,EZY,A319,HB-JYK,17:00:00,17:04:18
VLG17GS,LEMD,D,VLG,A320,EC-JTQ,17:00:00,17:25:37
IBE1546,LEMD,A,IBE,A320,EC-LRG,17:05:00,16:55:46
VLG14VP,LEJR,A,VLG,A20N,EC-NAE,17:05:00,16:57:53
VLG37NA,LEMH,D,VLG,A320,EC-MEL,17:05:00,17:09:46
PGT43R,LTFJ,D,PGT,B738,TC-CRG,17:05:00,17:11:07
VLG35UL,LEIB,D,VLG,A321,EC-MLM,17:05:00,17:21:59
AFR22JR,LFPG,A,AFR,A321,F-GTAE,17:10:00,16:47:09
VLG18WZ,EDDH,A,VLG,A320,EC-MFL,17:10:00,16:48:20
VLG20FJ,LEGR,D,VLG,A320,EC-MKO,17:10:00,17:12:20
BTI684,EVRA,D,BTI,BCS3,YL-CSC,17:10:00,17:12:51
TAP1037,LPPT,D,TAP,A319,CS-TTO,17:10:00,17:14:55
KLM88T,EHAM,D,KLM,B738,PH-BCE,17:15:00,17:20:52
VLG3015,GCFV,A,VLG,A320,EC-LQM,17:20:00,16:58:55
MAC373,GMMN,A,ABY,A320,CN-NMI,17:20:00,17:01:36
VLG22PU,LEZL,A,VLG,A320,EC-LVU,17:20:00,17:09:50
VLG89PL,EBBR,A,VLG,A320,EC-JZI,17:25:00,17:12:32
EJU15WZ,LFPG,A,EZY,A320,OE-IZD,17:25:00,17:14:44
IBK3AP,ENZV,D,NAX,B738,EI-FVY,17:25:00,17:25:45
VLG75DW,EGCC,D,VLG,A20N,EC-NDA,17:25:00,17:27:54
VLG78UK,EGKK,D,VLG,A320,EC-LQK,17:25:00,17:33:59
EJU38ZE,EGKK,A,EZY,A320,OE-ICR,17:25:00,17:34:17
CTN72E,LDZA,A,CTN,A319,9A-CTH,17:30:00,17:11:03
EJU96WH,LFBD,A,EZY,A320,OE-IZL,17:30:00,17:14:20
VLG83PW,EHAM,A,VLG,A321,EC-MHA,17:30:00,17:20:26
THY9VJ,LTFM,A,THY,A333,TC-JOD,17:30:00,17:24:52
BAW480,EGLL,A,BAW,A320,G-EUUH,17:30:00,17:27:27
IBK5754,GCLP,D,NAX,B738,EI-GBB,17:30:00,17:32:23
EJU56FC,LIMC,D,EZY,A320,OE-IJV,17:30:00,17:34:09
WZZ1BN,LRCL,D,WZZ,A320,HA-LWU,17:30:00,17:39:46
VLG2478,GCRR,D,VLG,A20N,EC-NFH,17:30:00,17:53:05
IBK9RU,ESSA,D,HFY,A332,CS-TQP,17:30:00,17:56:15
VLG65GF,LICC,A,VLG,A20N,EC-NDC,17:35:00,17:23:49
VLG1MP,EIDW,A,VLG,A20N,EC-NDB,17:35:00,17:26:41
VLG2KT,LFPO,D,VLG,A320,EC-MCU,17:35:00,17:59:19
ANE13DZ,LEBZ,A,IBE,CRJ9,EC-JZT,17:40:00,17:34:05
RYR1CG,LIRF,A,RYR,B738,EI-FRE,17:40:00,17:36:44
VLG18NE,EDDM,D,VLG,A320,EC-MBS,17:40:00,17:42:41
VLG1434,LEBB,D,VLG,A320,EC-MAI,17:40:00,17:59:01
VLG9EK,GCXO,D,VLG,A320,EC-LUO,17:40:00,18:02:47
DLH98U,EDDM,A,DLH,A321,D-AIDF,17:45:00,17:40:07
RYR63SX,LMML,D,RYR,B738,EI-DAC,17:45:00,17:50:56
SWR1958,LSZH,A,SWR,BCS3,HB-JCH,17:50:00,17:34:54
VLG7827,EGKK,A,VLG,A321,EC-MRF,17:50:00,17:42:36
IBE1751,LEMD,D,IBE,A320,EC-LRG,17:50:00,17:51:23
VLG306Z,LSZH,D,VLG,A20N,EC-NAE,17:50:00,17:54:25
DLH97M,EDDF,A,DLH,A321,D-AIRP,18:00:00,17:48:03
VLG189C,EDDL,A,VLG,A20N,EC-NAZ,18:00:00,17:52:20
EJU89EQ,EGKK,D,EZY,A320,OE-ICR,18:00:00,18:00:54
AFL2517,UUEE,D,AFL,A321,VP-BKZ,18:00:00,18:26:30
RYR5BA,LEIB,A,RYR,B738,EI-EBL,18:05:00,17:58:27
VLG39CE,LEPA,D,VLG,A321,EC-MLD,18:05:00,18:05:27
VLG22XV,LEZL,D,VLG,A320,EC-LVU,18:05:00,18:07:46
EJU75HB,LFPG,D,EZY,A320,OE-IZD,18:05:00,18:11:27
VLG11FU,LEMH,D,VLG,A320,EC-MFL,18:05:00,18:14:08
EJU37XU,LFLL,A,EZY,A320,OE-IZW,18:05:00,18:15:15
AFR29MZ,LFPG,D,AFR,A321,F-GTAE,18:05:00,18:21:49
VLG91BM,LIME,A,VLG,A320,EC-LOP,18:10:00,17:37:39
VLG43AE,EKYT,A,VLG,A320,EC-MGE,18:10:00,17:52:16
MAC376,GMMW,D,ABY,A320,CN-NMI,18:10:00,18:11:07
VLG13LP,LEAL,D,VLG,A320,EC-JZI,18:10:00,18:11:27
ANE58LP,LELN,D,IBE,CRJ9,EC-JZT,18:10:00,18:12:31
VLG89RM,LIMF,A,VLG,A20N,EC-NCU,18:10:00,18:14:43
VLG421M,EGPH,D,VLG,A320,EC-MVN,18:10:00,18:15:32
EJU46YB,LFSB,D,EZY,A320,OE-IZL,18:10:00,18:28:29
VLG51XP,EDDM,A,VLG,A320,EC-JSY,18:15:00,18:10:22
RYR1JE,EDDK,D,RYR,B738,EI-FRE,18:15:00,18:28:50
VLG17AP,LEMD,A,VLG,A20N,EC-NAF,18:20:00,18:16:07
VLG97QD,LKPR,D,VLG,A320,EC-LQM,18:20:00,18:25:02
CTN375,LDZA,D,CTN,A319,9A-CTH,18:20:00,18:26:01
BAW481B,EGLL,D,BAW,A320,G-EUUH,18:20:00,18:34:51
VLG61XL,LIRF,D,VLG,A321,EC-MHA,18:20:00,18:35:58
EWG5922,LOWW,A,EWG,A320,D-ABFP,18:25:00,18:16:35
VLG80LM,LFPO,A,VLG,A321,EC-MQL,18:25:00,18:17:03
WZZ378,EPWA,A,WZZ,A321,HA-LTC,18:25:00,18:18:04
NAX95L,KEWR,D,NAX,B789,LN-LNR,18:25:00,18:30:47
KTK9956,UUWW,D,KTK,B738,VQ-BAL,18:25:00,18:45:26
VLG3FD,LPPR,A,VLG,A320,EC-LVV,18:30:00,18:09:22
VLG8102,LGAV,D,VLG,A20N,EC-NDB,18:30:00,18:30:14
DLH95E,EDDM,D,DLH,A321,D-AIDF,18:30:00,18:32:58
VLG16BB,LHBP,A,VLG,A320,EC-MFN,18:30:00,18:33:54
SWR139J,LSZH,D,SWR,BCS3,HB-JCH,18:30:00,18:45:50
VLG39GH,LEPA,A,VLG,A320,EC-LZZ,18:35:00,18:20:59
RYR342Q,LEVD,A,RYR,B738,EI-DCF,18:35:00,18:23:01
VLG6523,LIPE,A,VLG,A320,EC-MXG,18:35:00,18:29:14
VLG83WG,EHAM,D,VLG,A320,EC-KJD,18:35:00,18:43:24
VLG96EW,EBBR,D,VLG,A20N,EC-NDC,18:35:00,18:54:37
VLG274T,LOWW,D,VLG,A320,EC-MAN,18:35:00,19:01:24
RAM960U,GMMN,A,RAM,B738,CN-ROR,18:40:00,18:25:27
BAW476,EGLL,A,BAW,A320,G-TTOE,18:40:00,18:42:57
EJU64GV,LSGG,D,EZY,A320,OE-IZW,18:40:00,18:43:12
VLG6336,LIMC,D,VLG,A321,EC-MRF,18:40:00,18:47:53
RYR36DL,EGSS,D,RYR,B738,EI-EBL,18:40:00,18:57:14
IBE1730,LEMD,A,IBE,A320,EC-LVD,18:45:00,18:38:52
VLG14RJ,LEBB,A,VLG,A320,EC-KHN,18:45:00,18:48:32
VLG41BV,LEVD,D,VLG,A20N,EC-NAZ,18:45:00,18:57:51
AEA84LR,LEPA,D,AEA,B738,EC-LQX,18:45:00,19:16:18
KLM75K,EHAM,A,KLM,B738,PH-BGC,18:50:00,18:55:24
DLH09W,EDDF,D,DLH,A321,D-AIRP,18:50:00,19:07:04
AAR511,RKSI,A,AAR,B772,HL7739,18:55:00,18:35:33
VLG1313,LEAL,A,VLG,A320,EC-MJC,18:55:00,18:43:27
RYR7XB,EGBB,A,RYR,B738,EI-DPV,18:55:00,18:48:04
VLG1RG,LIMC,A,VLG,A320,EC-MXP,18:55:00,18:50:45
VLG3708,LEMH,D,VLG,A320,EC-LOP,18:55:00,19:08:51
VLG1884,EDDT,D,VLG,A320,EC-MLE,19:00:00,19:01:50
THY4NH,LTFM,D,THY,A333,TC-JOD,19:00:00,19:09:00
VLG19HJ,LEMD,D,VLG,A20N,EC-NAF,19:00:00,19:20:35
VLG34FT,EGKK,D,VLG,A20N,EC-MZT,19:00:00,19:31:08
DAH2014,DAAG,A,DAH,B738,7T-VKQ,19:05:00,18:36:20
EWG9442,EDDL,A,EWG,A320,D-AEWP,19:05:00,18:36:32
WZZ276,EPWA,D,WZZ,A321,HA-LTC,19:05:00,19:09:33
VLG159N,LEXJ,A,VLG,A320,EC-LVP,19:10:00,19:13:13
VLG13RT,LEVC,A,VLG,A319,EC-MIQ,19:10:00,19:16:09
SWR136K,LSZH,A,SWR,A320,HB-IJK,19:15:00,18:42:32
VLG23VD,LEMG,A,VLG,A320,EC-LOB,19:15:00,19:01:17
EWG46T,EDDK,A,EWG,A320,D-ABDP,19:15:00,19:13:07
LGL3593,ELLX,A,LGL,DH8D,LX-LGG,19:15:00,19:14:13
VLG577C,LDDU,D,VLG,A320,EC-MFN,19:15:00,19:18:30
VLG64SL,LEVX,D,VLG,A320,EC-LVV,19:15:00,19:19:30
RYR6CB,ESKN,A,RYR,B738,EI-ENN,19:15:00,19:22:03
RYR71CU,LFOB,D,RYR,B738,EI-DCF,19:15:00,19:24:07
VLG8462,LPPT,D,VLG,A321,EC-MQL,19:15:00,19:39:26
VLG32SN,GCXO,A,VLG,A320,EC-JGM,19:20:00,18:57:59
VLG5WX,ESGG,A,VLG,A320,EC-MBK,19:20:00,19:24:19
VLG72GV,LFPG,D,VLG,A20N,EC-NCU,19:20:00,19:24:26
VLG29YR,LIPZ,D,VLG,A320,EC-LZZ,19:20:00,19:24:32
RYR6882,LEMH,A,RYR,B738,EI-DCX,19:20:00,19:25:46
VLG21LY,LEMG,D,VLG,A320,EC-MXG,19:20:00,19:28:02
RYR6HR,EGSS,A,RYR,B738,EI-DPY,19:25:00,19:10:22
TAP1036,LPPT,A,TAP,A319,CS-TTE,19:25:00,19:15:04
RYR2AZ,EBBR,A,RYR,B738,EI-FIT,19:25:00,19:19:36
VLG61KC,LIRF,A,VLG,A320,EC-MBY,19:25:00,19:21:29
VLG650B,LIRN,D,VLG,A320,EC-JSY,19:25:00,19:27:54
VLG3909,LEPA,A,VLG,A320,EC-MUM,19:30:00,19:12:06
DLH88P,EDDF,A,DLH,A321,D-AIDM,19:30:00,19:23:02
RYR4E,LIRF,D,RYR,B738,EI-DPV,19:30:00,19:31:54
VLG37GQ,LEMH,A,VLG,A320,EC-MEL,19:30:00,19:34:04
