callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
DLH48H,EDDM,A,DLH,A320,D-AIQA,12:55:00,12:57:07
VLG78SL,EGKK,A,VLG,A321,EC-MHA,12:55:00,13:05:06
AVA018,SKBO,A,AVA,B788,N786AV,13:00:00,12:44:04
RYR63HB,LMML,A,RYR,B738,EI-EMB,13:00:00,13:01:10
VLG131R,LEMD,D,VLG,A320,EC-MBY,13:00:00,13:04:38
EJU73EN,LFPG,D,EZY,A320,OE-IZD,13:00:00,13:08:52
EXS23Y,EGNM,D,ART,A320,ES-SAQ,13:00:00,13:10:03
TRA66Y,EHEH,A,TRA,B738,PH-HZI,13:05:00,12:44:46
AFL2648,UUEE,A,AFL,A320,VP-BLO,13:05:00,12:46:07
DLH08F,EDDF,A,DLH,A21N,D-AIEC,13:05:00,12:56:03
RYR73BW,GMMX,A,RYR,B738,EI-DHN,13:05:00,12:58:15
TSC263,CYUL,D,TSC,A310,C-GSAT,13:05:00,13:06:10
VLG88GX,LEJR,D,VLG,A20N,EC-NAZ,13:05:00,13:14:10
NAX41B,ENGM,D,MMZ,B763,CS-TST,13:05:00,13:15:26
LOT4GM,EPWA,D,LOT,B738,SP-LWB,13:10:00,13:10:32
IBK1PW,EGKK,A,NAX,B738,EI-GBF,13:15:00,13:18:30
VLG66YE,LIBD,A,VLG,A320,EC-MDZ,13:15:00,13:22:02
THY1XY,LTFJ,D,THY,B738,TC-JHS,13:15:00,13:36:26
VLG9AA,EDDM,D,VLG,A320,EC-KDX,13:15:00,13:44:32
VLG13EC,LEAL,A,VLG,A320,EC-LVO,13:20:00,13:13:50
RYR2GX,LIPE,A,RYR,B738,EI-DYP,13:20:00,13:15:11
VLG33RK,LOWW,A,VLG,A320,EC-KJD,13:20:00,13:20:55
VLG121A,LEMD,A,VLG,A320,EC-KMI,13:20:00,13:23:41
KLM1670,EHAM,D,KLM,B739,PH-BXR,13:20:00,13:36:37
CPA318,VHHH,D,CPA,A35K,B-LXD,13:20:00,13:36:59
RYR6KL,LIRF,D,RYR,B738,EI-FEI,13:20:00,13:47:23
UAE185,OMDB,A,UAE,A388,A6-EDB,13:25:00,13:02:39
RYR7WY,EGNX,D,RYR,B738,EI-DPO,13:25:00,13:31:52
VLG18HA,EKCH,D,VLG,A321,EC-MGZ,13:25:00,13:47:41
VLG8653,LKPR,A,VLG,A320,EC-MKM,13:30:00,12:56:20
VLG1678,LEST,A,VLG,A320,EC-JYX,13:30:00,13:24:28
IBE2628,KJFK,A,IBE,A332,EC-MYA,13:30:00,13:32:57
AUI7BC,UKBB,D,AUI,B739,UR-PSI,13:30:00,13:35:30
RAM965Y,GMMN,D,RAM,B738,CN-ROB,13:30:00,13:45:19
EJU91NY,EGAA,A,EZY,A320,OE-ICR,13:35:00,13:21:43
VLG3551,LEIB,A,VLG,A320,EC-LVU,13:35:00,13:34:57
VLG43HN,LIME,D,VLG,A321,EC-MHB,13:35:00,13:39:00
VLG1252,LEAM,A,VLG,A320,EC-JZI,13:40:00,13:09:28
VLG3745,LEMH,A,VLG,A320,EC-LVT,13:40:00,13:13:15
PGT78B,LTFJ,A,PGT,A20N,TC-NBS,13:40:00,13:20:26
EWG3LR,EDDH,A,EWG,A320,D-AIZS,13:40:00,13:48:12
SVR845,UUDD,A,SVR,A321,VQ-BCE,13:45:00,13:35:28
TRA36F,EHEH,D,TRA,B738,PH-HZI,13:45:00,13:55:38
DLH51J,EDDM,D,DLH,A320,D-AIQA,13:45:00,14:01:52
LPE2430,SPJC,A,LAN,B763,CC-CXI,13:50:00,13:34:58
CSA688,LKPR,A,TVS,B738,OK-TSF,13:50:00,13:39:31
DLH05U,EDDF,D,DLH,A21N,D-AIEC,13:50:00,14:01:29
RYR6LY,EGBB,D,RYR,B738,EI-DLX,13:50:00,14:13:26
VLG2021,LEGR,A,VLG,A320,EC-MKO,13:55:00,13:28:38
EJU1697,LFMN,A,EZY,A320,OE-IZW,14:00:00,13:38:03
RYR1HM,EYVI,A,RYR,B738,EI-DPW,14:00:00,13:38:29
VLG1GY,EKCH,A,VLG,A20N,EC-NDB,14:00:00,13:39:53
VLG12TR,LFLL,A,VLG,A320,EC-MFL,14:00:00,13:39:55
SBI891,UUDD,A,SBI,A321,VQ-BQI,14:00:00,13:39:58
BAW474,EGLL,A,BAW,A320,G-EUUR,14:00:00,13:41:41
VLG41BV,LEVD,D,VLG,A320,EC-MDZ,14:00:00,14:03:57
VLG537J,LEMD,D,VLG,A320,EC-KMI,14:00:00,14:13:08
RYR21JA,UKBB,D,RYR,B738,EI-EMB,14:00:00,14:14:41
RYR4FZ,EGSS,D,RYR,B738,EI-DHN,14:00:00,14:17:51
SWR131C,LSZH,A,SWR,A321,HB-IOL,14:05:00,13:39:23
VLG333G,LIMC,A,VLG,A320,EC-LLJ,14:05:00,13:56:28
VLG13BD,LEAL,D,VLG,A320,EC-LVO,14:05:00,14:07:21
VLG53RR,LEIB,D,VLG,A320,EC-MBE,14:05:00,14:08:46
LGL3591,ELLX,A,LGL,DH8D,LX-LGN,14:05:00,14:09:08
NAX7155,KORD,D,NAX,B789,SE-RXZ,14:05:00,14:18:44
EJU32YQ,LIMC,A,EZY,A320,OE-IZG,14:10:00,13:54:34
VLG19LR,LEPA,A,VLG,A320,EC-MEQ,14:10:00,13:56:26
RYR2897,LEPA,A,RYR,B738,EI-FZK,14:10:00,14:11:23
VLG3007,GCLP,A,VLG,A320,EC-MFK,14:10:00,14:12:38
RYR23ET,ELLX,D,RYR,B738,EI-DYP,14:10:00,14:13:09
ROU1913,CYUL,D,ROU,B763,C-GEOQ,14:10:00,14:17:20
AFL2649,UUEE,D,AFL,A320,VP-BLO,14:10:00,14:20:26
VLG81UU,LGAV,A,VLG,A321,EC-MRF,14:15:00,13:51:24
QTR145,OTHH,A,TAM,A359,A7-AQA,14:15:00,14:19:45
VLG84PU,LPPR,D,VLG,A320,EC-JYX,14:15:00,14:22:16
VLG1679,LEST,D,VLG,A320,EC-MJB,14:15:00,14:27:10
EWG7521,EDDH,D,EWG,A320,D-AIZS,14:15:00,14:32:18
VLG293L,LEPA,D,VLG,A20N,EC-NFJ,14:15:00,14:36:01
AEA6060,LEPA,A,AEA,B738,EC-LPR,14:20:00,14:02:26
VLG24EM,LFQQ,D,VLG,A320,EC-KHN,14:20:00,14:22:57
PGT38Z,LTFJ,D,PGT,A20N,TC-NBS,14:20:00,14:36:38
AFR75JK,LFPG,A,AFR,A320,F-GKXT,14:25:00,14:03:56
EJU53BD,EDDB,A,EZY,A320,OE-ICW,14:25:00,14:09:02
VLG6514,LIMF,D,VLG,A320,EC-LVU,14:25:00,14:32:21
BEL3LM,EBBR,A,BEL,A320,OO-SNN,14:30:00,14:00:06
RYR16HN,LIRN,A,RYR,B738,EI-FZN,14:30:00,14:08:40
RYR6578,LEPA,D,RYR,B738,EI-EVI,14:30:00,14:31:54
VLG54FP,LIPE,D,VLG,A320,EC-LQM,14:30:00,14:32:22
VLG149B,LEBB,A,VLG,A20N,EC-NFH,14:30:00,14:34:11
TRA81J,EHAM,A,TRA,B738,PH-HSA,14:35:00,14:22:57
MAC377,GMTT,A,ABY,A320,CN-NMH,14:40:00,14:32:57
ANE70VG,LEBG,D,IBE,CRJX,EC-MVZ,14:40:00,14:42:47
CSA689,LKPR,D,TVS,B738,OK-TSF,14:40:00,14:45:41
AMX038,MMMX,D,AMX,B788,N961AM,14:40:00,14:51:52
EWG5402,EDDM,A,EWG,A320,D-ABNI,14:45:00,14:35:40
EZY74LB,EGKK,A,EZY,A319,G-EZGF,14:45:00,14:37:07
VLG3VW,ENGM,A,VLG,A20N,EC-NCT,14:45:00,14:43:52
EJU64GV,LSGG,D,EZY,A320,OE-ICR,14:45:00,14:46:45
EJU14KV,LIMC,D,EZY,A320,OE-IZG,14:45:00,14:47:16
SVR846,UUDD,D,SVR,A321,VQ-BCE,14:45:00,14:52:05
DLH06E,EDDM,A,DLH,A320,D-AIPP,14:50:00,14:42:23
LGL32B,ELLX,D,LGL,DH8D,LX-LGN,14:50:00,14:52:40
NAX1WA,KLAX,D,NAX,B789,LN-LNR,14:50:00,14:58:07
VLG61BR,LIMC,D,VLG,A20N,EC-NDB,14:50:00,14:59:32
BAW475,EGLL,D,BAW,A320,G-EUUR,14:50:00,15:03:52
VLG61FW,LIRF,A,VLG,A320,EC-LOB,14:55:00,14:48:37
SWR193P,LSZH,D,SWR,A321,HB-IOL,14:55:00,15:09:12
VLG13SU,LIEE,A,VLG,A320,EC-MUM,15:00:00,14:48:03
RYR8FP,LIMF,A,RYR,B738,EI-EKM,15:00:00,14:54:55
EJU58MK,EDDB,D,EZY,A320,OE-ICW,15:00:00,15:08:08
EJU36VU,LFBD,D,EZY,A320,OE-IZW,15:00:00,15:09:51
RYR9XE,LKPR,D,RYR,B738,EI-DPW,15:00:00,15:24:39
VLG61SN,LIRF,D,VLG,A320,EC-MEQ,15:00:00,15:27:44
FOO772R,LOWW,A,FOO,A321,OE-LCF,15:05:00,14:33:01
SBI892,UUDD,D,SBI,A321,VQ-BQI,15:05:00,15:05:37
VLG186T,EDDS,D,VLG,A321,EC-MHA,15:05:00,15:07:34
DLH91A,EDDF,A,DLH,A321,D-AISG,15:15:00,14:57:13
VLG80NE,LFPO,A,VLG,A320,EC-MVM,15:15:00,15:01:03
IBK9NC,ENBR,A,NAX,B738,EI-FVY,15:15:00,15:17:39
AFR99RA,LFPG,D,AFR,A320,F-GKXT,15:15:00,15:18:55
VLG19BK,LEMG,D,VLG,A320,EC-MFK,15:15:00,15:22:14
TRA16Y,EHEH,A,TRA,B738,PH-HZG,15:15:00,15:28:18
RYR8841,LEIB,D,RYR,B738,EI-FZK,15:15:00,15:31:19
VLG35MH,LEIB,A,VLG,A320,EC-MXG,15:20:00,15:00:38
BEL74C,EBBR,D,BEL,A320,OO-SNN,15:20:00,15:23:30
RYR5JC,EBBR,A,RYR,B738,EI-EPC,15:20:00,15:24:17
TRA513V,EHAM,D,TRA,B738,PH-HSA,15:20:00,15:28:27
RYR31JL,LEVD,D,RYR,B738,EI-FZN,15:20:00,15:29:58
EZY51KW,EGKK,D,EZY,A319,G-EZGF,15:20:00,15:31:39
VLG1677,LEST,A,VLG,A320,EC-MBS,15:25:00,15:09:18
MSR767,HECA,A,MSR,B738,SU-GCZ,15:25:00,15:09:59
RYR3T,LEMG,A,RYR,B738,EI-DPV,15:25:00,15:10:25
VLG8XX,GCXO,A,VLG,A320,EC-MVD,15:25:00,15:13:33
VLG22CY,LEZL,A,VLG,A320,EC-KDG,15:25:00,15:21:42
EWG5403,EDDM,D,EWG,A320,D-ABNI,15:25:00,15:43:17
EJU37XU,LFLL,A,EZY,A319,OE-LQU,15:30:00,15:13:06
VLG6008,LIRQ,A,VLG,A319,EC-MKV,15:30:00,15:19:48
MAC378,GMTT,D,ABY,A320,CN-NMH,15:30:00,15:35:01
UAE186,OMDB,D,UAE,A388,A6-EDB,15:30:00,16:02:44
AFL2514,UUEE,A,AFL,A321,VP-BES,15:40:00,15:31:16
VLG61GX,LIRF,D,VLG,A320,EC-LOB,15:40:00,15:44:07
IBE1430,LEMD,A,IBE,A321,EC-IJN,15:45:00,15:23:38
DLH87Y,EDDM,D,DLH,A320,D-AIPP,15:45:00,15:56:17
AZA076,LIRF,A,AZA,A320,EI-DTE,15:50:00,15:27:43
VLG43WP,LFSB,A,VLG,A319,EC-MIR,15:50:00,15:50:28
VLG73SB,EHAM,D,VLG,A320,EC-MUM,15:50:00,15:56:24
VLG91QL,EDDV,A,VLG,A319,EC-MGF,15:55:00,15:42:12
NAX6WE,KOAK,A,NAX,B789,SE-RXM,15:55:00,15:50:23
RYR6RW,EBBR,D,RYR,B738,EI-EKM,15:55:00,15:56:26
AVA019,SKBO,D,AVA,B788,N786AV,15:55:00,16:00:24
RYR82KC,GCXO,A,RYR,B738,EI-FIC,15:55:00,16:00:33
FOO538L,LOWW,D,FOO,A321,OE-LCF,15:55:00,16:00:51
VLG15FR,LFML,D,VLG,A320,EC-JZI,15:55:00,16:01:35
IBK5DF,ESGG,D,NAX,B738,EI-GBF,15:55:00,16:04:16
EZY14QD,EGGW,A,EZY,A320,G-EZTY,16:00:00,15:34:20
IBK1RG,ESSA,A,HFM,A333,9H-AGU,16:00:00,15:46:56
DLH22H,EDDF,A,DLH,A321,D-AIDN,16:00:00,15:53:58
RYR1GK,EGSS,A,RYR,B738,EI-DYY,16:00:00,15:58:45
RYR8NM,LIME,A,RYR,B738,EI-DPT,16:00:00,15:59:40
VLG5NR,LEXJ,D,VLG,A320,EC-MFL,16:00:00,16:04:06
TRA77E,EHEH,D,TRA,B738,PH-HZG,16:00:00,16:04:22
RYR562G,EGCC,D,RYR,B738,EI-EPC,16:00:00,16:13:28
DLH84M,EDDF,D,DLH,A321,D-AISG,16:00:00,16:17:08
VLG787F,EGKK,A,VLG,A321,EC-MQL,16:05:00,15:58:43
MAC373,GMMN,A,ABY,A320,CN-NMN,16:05:00,16:00:28
EJU92FG,LFLL,D,EZY,A319,OE-LQU,16:05:00,16:08:36
NAX7049,KFLL,D,NAX,B789,LN-LNN,16:05:00,16:11:02
VLG39BN,LEPA,D,VLG,A320,EC-LVT,16:05:00,16:15:49
VLG38JT,LFPG,D,VLG,A20N,EC-NFH,16:05:00,16:25:54
RYR87JV,EBCI,A,RYR,B738,EI-DPM,16:10:00,15:49:52
IBK5671,LLBG,A,NAX,B738,EI-GBB,16:10:00,15:52:07
VLG21RW,LEMG,A,VLG,A321,EC-MLD,16:10:00,15:58:17
BTI683,EVRA,A,BTI,BCS3,YL-AAQ,16:10:00,16:05:48
VLG16WR,LEST,D,VLG,A320,EC-MBS,16:10:00,16:10:26
VLG62TV,LSGG,D,VLG,A320,EC-MXG,16:10:00,16:26:12
VLG16CZ,LEMD,D,VLG,A320,EC-MVM,16:15:00,16:15:50
RYR2NJ,LEJR,D,RYR,B738,EI-DPV,16:15:00,16:29:35
EZS79EP,LSGG,A,EZY,A320,HB-JXJ,16:20:00,15:58:24
VLG94ZX,EFHK,A,VLG,A320,EC-LVS,16:20:00,16:04:06
VLG1YH,LIMC,A,VLG,A320,EC-LRE,16:20:00,16:13:53
VLG24PP,LIRF,A,VLG,A320,EC-LQK,16:20:00,16:19:09
VLG15SQ,LEMD,A,VLG,A320,EC-MBY,16:25:00,16:16:59
KLM79K,EHAM,A,KLM,B738,PH-BXC,16:25:00,16:17:12
VLG8561,BIKF,A,VLG,A320,EC-MAH,16:25:00,16:24:05
MSR768,HECA,D,MSR,B738,SU-GCZ,16:25:00,16:27:14
VLG94VV,LEZL,D,VLG,A320,EC-KDG,16:25:00,17:11:39
EJU73UW,LFMN,A,EZY,A320,OE-IJD,16:30:00,16:13:42
IBE16GP,LEMD,D,IBE,A321,EC-IJN,16:30:00,16:40:17
VLG305W,LEBB,A,VLG,A20N,EC-NAV,16:35:00,16:16:49
AEA78QT,LEMD,A,AEA,B789,EC-NBX,16:35:00,16:30:14
EZY62ZH,EGGW,D,EZY,A320,G-EZTY,16:35:00,16:37:17
VLG13GJ,LEVC,D,VLG,A319,EC-MKV,16:35:00,16:41:07
VLG3531,LEIB,A,VLG,A320,EC-MBE,16:40:00,16:22:51
VLG548B,LEPA,A,VLG,A20N,EC-NFJ,16:40:00,16:33:21
QTR13EW,OTHH,D,TAM,A359,A7-AQA,16:40:00,16:49:42
AZA28R,LIRF,D,AZA,A320,EI-DTE,16:40:00,16:52:17
VLG5GG,LESO,D,VLG,A319,EC-MIR,16:40:00,16:54:07
RYR5UN,EDDB,D,RYR,B738,EI-FIC,16:45:00,16:46:34
VLG87CD,EGBB,A,VLG,A320,EC-KRH,16:50:00,16:35:03
VLG2470,EDDN,A,VLG,A320,EC-LAB,16:50:00,16:38:57
VLG73CV,LPPT,A,VLG,A20N,EC-NBA,16:50:00,16:41:13
LPE2431,SPJC,D,LAN,B763,CC-CXI,16:50:00,16:50:16
EZS83PX,LSGG,D,EZY,A320,HB-JXJ,16:50:00,16:56:16
DLH26E,EDDF,D,DLH,A321,D-AIDN,16:50:00,16:59:14
IBK4PQ,EKCH,D,NAX,B738,EI-FVY,16:50:00,16:59:51
RYR66MP,EIDW,D,RYR,B738,EI-DYY,16:50:00,17:01:37
MAC374,GMMN,D,ABY,A320,CN-NMN,16:50:00,17:03:05
AFL2515,UUEE,D,AFL,A321,VP-BES,16:50:00,17:12:08
EJU28FT,LIMC,A,EZY,A319,OE-LQZ,16:55:00,16:57:11
RYR36CX,LEMH,D,RYR,B738,EI-DPT,16:55:00,16:58:44
WZZ8TN,LRCL,A,WZZ,A320,HA-LPV,16:55:00,17:00:23
IBE2606,SCEL,A,IBE,A332,EC-NEN,17:00:00,17:09:54
IBE1546,LEMD,A,IBE,A321,EC-IXD,17:05:00,16:50:27
VLG8031,LFPO,A,VLG,A320,EC-LOC,17:05:00,16:54:25
VLG14VP,LEJR,A,VLG,A20N,EC-NAZ,17:05:00,17:00:40
EJU94KY,LFMN,D,EZY,A320,OE-IJD,17:05:00,17:05:38
VLG17GS,LEMD,D,VLG,A320,EC-MBY,17:05:00,17:13:15
VLG39AC,LEPA,D,VLG,A320,EC-MVD,17:05:00,17:14:13
VLG35UL,LEIB,D,VLG,A321,EC-MRF,17:05:00,17:17:34
VLG37NA,LEMH,D,VLG,A20N,EC-NCT,17:05:00,17:26:51
VLG69BE,GCRR,A,VLG,A321,EC-MLM,17:10:00,16:40:22
AFR22JR,LFPG,A,AFR,A321,F-GTAZ,17:10:00,16:56:42
RYR834Y,LHBP,D,RYR,B738,EI-DPM,17:10:00,17:10:55
VLG18WZ,EDDH,A,VLG,A320,EC-MYC,17:10:00,17:17:06
VLG3010,GCLP,D,VLG,A320,EC-LOP,17:10:00,17:30:58
BTI684,EVRA,D,BTI,BCS3,YL-AAQ,17:10:00,17:31:15
KLM88T,EHAM,D,KLM,B738,PH-BXC,17:15:00,17:24:57
VLG20FJ,LEGR,D,VLG,A320,EC-MKO,17:15:00,17:26:07
VLG22PU,LEZL,A,VLG,A320,EC-MXP,17:20:00,17:01:15
VLG3015,GCFV,A,VLG,A320,EC-LZN,17:20:00,17:18:57
VLG34VT,LEVD,A,VLG,A320,EC-MDZ,17:20:00,17:23:52
VLG89PL,EBBR,A,VLG,A320,EC-MKN,17:25:00,17:17:17
EJU38ZE,EGKK,A,EZY,A320,OE-IZL,17:25:00,17:19:23
VLG75DW,EGCC,D,VLG,A320,EC-LRE,17:25:00,17:26:45
EJU15WZ,LFPG,A,EZY,A320,OE-IZD,17:25:00,17:30:54
VLG1434,LEBB,D,VLG,A20N,EC-NAV,17:25:00,17:43:35
THY9VJ,LTFM,A,THY,A332,TC-JND,17:30:00,16:52:28
BAW480,EGLL,A,BAW,A320,G-EUYE,17:30:00,17:16:53
VLG83PW,EHAM,A,VLG,A321,EC-MGY,17:30:00,17:22:09
IBK9RU,ESSA,D,HFM,A333,9H-AGU,17:30:00,17:39:05
EJU56FC,LIMC,D,EZY,A319,OE-LQZ,17:30:00,17:41:19
WZZ1BN,LRCL,D,WZZ,A320,HA-LPV,17:30:00,17:51:38
VLG91BM,LIME,A,VLG,A321,EC-MHB,17:35:00,17:19:38
SVR857,USSS,A,SVR,A320,VQ-BGI,17:35:00,17:21:54
ANE71WB,LEBG,A,IBE,CRJX,EC-MVZ,17:35:00,17:43:01
RYR1CG,LIRF,A,RYR,B738,EI-FEI,17:40:00,17:29:38
VLG9EK,GCXO,D,VLG,A20N,EC-NBA,17:40:00,17:58:25
VLG18NE,EDDM,D,VLG,A320,EC-KJD,17:40:00,18:02:41
DLH98U,EDDM,A,DLH,A321,D-AIRK,17:45:00,17:37:08
VLG65GF,LICC,A,VLG,A20N,EC-NAE,17:45:00,17:38:25
VLG306Z,LSZH,D,VLG,A20N,EC-NFJ,17:50:00,17:51:44
IBE1751,LEMD,D,IBE,A321,EC-IXD,17:50:00,18:12:48
VLG18TB,EDDT,A,VLG,A320,EC-MQE,17:55:00,17:47:06
EJU96WH,LFBD,A,EZY,A320,OE-IZW,17:55:00,17:54:03
DLH97M,EDDF,A,DLH,A321,D-AIDM,18:00:00,17:49:01
VLG189C,EDDL,A,VLG,A320,EC-MAO,18:00:00,17:56:54
EJU89EQ,EGKK,D,EZY,A320,OE-IZL,18:00:00,18:11:26
VLG11FU,LEMH,D,VLG,A320,EC-LOC,18:05:00,18:05:10
RYR5BA,LEIB,A,RYR,B738,EI-FZK,18:05:00,18:06:34
VLG39CE,LEPA,D,VLG,A320,EC-MBE,18:05:00,18:13:40
EJU75HB,LFPG,D,EZY,A320,OE-IZD,18:05:00,18:14:30
VLG22XV,LEZL,D,VLG,A320,EC-MYC,18:05:00,18:23:00
AFR29MZ,LFPG,D,AFR,A321,F-GTAZ,18:05:00,18:24:19
VLG89RM,LIMF,A,VLG,A320,EC-LVU,18:10:00,18:08:30
ANE58LP,LELN,D,IBE,CRJX,EC-MVZ,18:10:00,18:18:05
VLG13LP,LEAL,D,VLG,A320,EC-KRH,18:10:00,18:27:40
RYR1JE,EDDK,D,RYR,B738,EI-FEI,18:15:00,18:15:21
VLG51XP,EDDM,A,VLG,A320,EC-KDX,18:15:00,18:16:13
VLG17AP,LEMD,A,VLG,A20N,EC-NAF,18:20:00,18:09:07
RYR16AC,EDDF,A,RYR,B738,EI-FRY,18:20:00,18:10:24
BAW481B,EGLL,D,BAW,A320,G-EUYE,18:20:00,18:22:17
VLG97QD,LKPR,D,VLG,A320,EC-MDZ,18:20:00,18:29:50
EJU1405,LSGG,A,EZY,A320,OE-ICR,18:25:00,18:22:07
IBK5576,EKBI,D,NAX,B738,EI-GBB,18:25:00,18:37:03
IBK532,EFHK,A,NAX,B738,EI-FJU,18:30:00,18:05:44
VLG16BB,LHBP,A,VLG,A320,EC-MEL,18:30:00,18:07:32
VLG8102,LGAV,D,VLG,A320,EC-MXP,18:30:00,18:32:06
VLG421M,EGPH,D,VLG,A320,EC-LAB,18:30:00,18:35:38
VLG2490,GCRR,D,VLG,A321,EC-MQL,18:30:00,18:37:42
DLH95E,EDDM,D,DLH,A321,D-AIRK,18:30:00,18:41:24
RYR342Q,LEVD,A,RYR,B738,EI-FZN,18:35:00,18:12:40
AFR1748,LFPG,A,AFR,A319,F-GRXJ,18:35:00,18:23:01
VLG1MP,EIDW,A,VLG,A320,EC-MBT,18:35:00,18:23:08
VLG6523,LIPE,A,VLG,A320,EC-LQM,18:35:00,18:24:50
VLG39GH,LEPA,A,VLG,A320,EC-LVT,18:35:00,18:27:37
EJU46YB,LFSB,D,EZY,A320,OE-IZW,18:35:00,18:59:27
VLG3FD,LPPR,A,VLG,A320,EC-JYX,18:40:00,18:23:26
RAM960U,GMMN,A,RAM,B737,CN-RNR,18:40:00,18:28:12
KAL915,RKSI,A,KAL,B789,HL8085,18:40:00,18:29:08
SVR858,USSS,D,SVR,A320,VQ-BGI,18:40:00,18:42:59
VLG274T,LOWW,D,VLG,A20N,EC-NAZ,18:40:00,18:46:12
RYR36DL,EGSS,D,RYR,B738,EI-FZK,18:40:00,18:46:14
RYR38SM,ELLX,A,RYR,B738,EI-DYP,18:45:00,18:38:25
AEA84LR,LEPA,D,AEA,B738,EC-LPR,18:45:00,18:51:39
BAW406,EGLL,A,BAW,A320,G-EUUD,18:50:00,18:23:09
VLG2436,LFQQ,A,VLG,A320,EC-KHN,18:50:00,18:34:19
KLM75K,EHAM,A,KLM,B738,PH-BXD,18:50:00,18:41:35
DLH09W,EDDF,D,DLH,A321,D-AIDM,18:50:00,19:10:11
VLG1313,LEAL,A,VLG,A320,EC-MBD,18:55:00,18:36:55
RYR7XB,EGBB,A,RYR,B738,EI-DLX,18:55:00,18:40:08
VLG1RG,LIMC,A,VLG,A20N,EC-NDB,18:55:00,18:47:03
EWG5922,LOWW,A,EWG,A320,D-ABFR,19:00:00,18:54:08
THY4NH,LTFM,D,THY,A332,TC-JND,19:00:00,19:14:04
EJU54QW,LFLL,D,EZY,A320,OE-ICR,19:00:00,19:17:24
VLG19HJ,LEMD,D,VLG,A20N,EC-NAF,19:00:00,19:24:36
VLG1884,EDDT,D,VLG,A320,EC-MAO,19:00:00,19:28:09
EWG9442,EDDL,A,EWG,A321,D-AEUC,19:05:00,18:52:43
DAH2014,DAAG,A,DAH,B738,7T-VJK,19:05:00,18:54:46
AFR1749,LFPG,D,AFR,A319,F-GRXJ,19:05:00,19:17:42
VLG159N,LEXJ,A,VLG,A320,EC-MFL,19:10:00,18:49:03
VLG13RT,LEVC,A,VLG,A319,EC-MKV,19:10:00,18:59:07
RYR6HR,EGSS,A,RYR,B738,EI-DHN,19:10:00,19:01:19
RYR6CB,ESKN,A,RYR,B738,EI-EFY,19:10:00,19:05:35
RYR68DX,EDDF,D,RYR,B738,EI-FRY,19:10:00,19:12:43
VLG23VD,LEMG,A,VLG,A320,EC-MFK,19:15:00,18:53:09
RYR78TP,EGGW,A,RYR,B738,EI-EVG,19:15:00,18:56:52
SWR136K,LSZH,A,SWR,A320,HB-IJR,19:15:00,19:12:44
IBK533,EFHK,D,NAX,B738,EI-FJU,19:15:00,19:28:59
RYR71CU,LFOB,D,RYR,B738,EI-FZN,19:15:00,19:34:59
WZZ6417,UGKO,A,WZZ,A320,HA-LYK,19:20:00,18:40:55
VLG32SN,GCXO,A,VLG,A20N,EC-MZT,19:20:00,19:16:06
VLG29YR,LIPZ,D,VLG,A320,EC-LVT,19:20:00,19:21:22
RYR6882,LEMH,A,RYR,B738,EI-DPT,19:25:00,19:02:27
IBK5802,GCLP,A,NAX,B738,EI-FVK,19:25:00,19:08:40
RYR2AZ,EBBR,A,RYR,B738,EI-FIT,19:25:00,19:11:19
VLG61KC,LIRF,A,VLG,A320,EC-MEQ,19:25:00,19:14:50
VLG650B,LIRN,D,VLG,A320,EC-LVS,19:25:00,19:25:03
VLG64SL,LEVX,D,VLG,A320,EC-JYX,19:25:00,19:29:52
TAP1036,LPPT,A,TAP,A320,CS-TNL,19:25:00,19:37:23
NAX95L,KEWR,D,NAX,B789,SE-RXM,19:25:00,19:55:00
VLG37GQ,LEMH,A,VLG,A20N,EC-NCT,19:30:00,19:15:08
VLG3909,LEPA,A,VLG,A320,EC-MVD,19:30:00,19:25:15
VLG828W,EGKK,D,VLG,A321,EC-MHB,19:30:00,19:37:02
RYR4E,LIRF,D,RYR,B738,EI-DYP,19:30:00,19:52:01
DLH88P,EDDF,A,DLH,A321,D-AISQ,19:35:00,19:04:41
VLG80FV,LFPO,A,VLG,A321,EC-MQB,19:35:00,19:17:42
VLG248T,LESO,A,VLG,A319,EC-MIR,19:35:00,19:22:43
VLG18LX,LEMD,A,VLG,A320,EC-MVM,19:35:00,19:24:48
EWG2520,EDDS,A,EWG,A319,OK-NEN,19:35:00,19:26:01
EJU65ER,EDDB,A,EZY,A319,OE-LQN,19:35:00,19:37:40
RYR9ZD,LPPR,D,RYR,B738,EI-DLX,19:35:00,19:54:22
KLM76T,EHAM,D,KLM,B738,PH-BXD,19:40:00,19:43:50
RAM961U,GMMN,D,RAM,B737,CN-RNR,19:40:00,19:46:35
VLG84C,LEAL,D,VLG,A320,EC-LQM,19:40:00,19:48:08
VLG35UU,LEIB,A,VLG,A321,EC-MRF,19:45:00,19:28:09
VLG67MT,EDDS,A,VLG,A321,EC-MHA,19:45:00,19:32:41
RYR6NT,ESKN,D,RYR,B738,EI-EFY,19:45:00,19:50:05
EWG6LW,EDDL,D,EWG,A321,D-AEUC,19:45:00,19:50:09
VLG12HE,ESSA,A,VLG,A20N,EC-NDC,19:50:00,19:19:45
BAW486,EGLL,A,BAW,A320,G-EUUE,19:50:00,19:32:55
RYR60SL,EGGW,D,RYR,B738,EI-EVG,19:50:00,19:56:00
