callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
IBE11ZL,LEMD,A,IBE,A320,EC-LXQ,12:50:00,12:24:35
RYR63LN,EGNX,A,RYR,B738,EI-ENS,12:50:00,12:34:45
VLG803E,LFPO,D,VLG,A320,EC-MAO,12:50:00,12:53:42
AAL743,KPHL,D,AAL,A332,N293AY,12:50:00,12:53:48
VLG15GE,LEAS,D,VLG,A320,EC-LOP,12:50:00,12:59:11
TAP1035,LPPT,D,TAP,A320,CS-TNJ,12:50:00,13:14:12
RYR6YN,LEPA,D,RYR,B738,EI-FRE,12:50:00,13:17:38
VLG78SL,EGKK,A,VLG,A321,EC-MOO,12:55:00,12:22:48
DLH48H,EDDM,A,DLH,A320,D-AIQA,12:55:00,12:42:19
VLG1GY,EKCH,A,VLG,A320,EC-LUO,12:55:00,12:42:25
EJU53BD,EDDB,A,EZY,A319,OE-LQM,13:00:00,12:34:25
EJU73EN,LFPG,D,EZY,A320,OE-ICR,13:00:00,13:10:11
VLG131R,LEMD,D,VLG,A320,EC-JTQ,13:00:00,13:14:52
EXS23Y,EGNM,D,EXS,B738,G-GDFD,13:00:00,13:23:44
DLH08F,EDDF,A,DLH,A21N,D-AIEB,13:05:00,12:44:38
RYR5JC,EBBR,A,RYR,B738,EI-FIB,13:05:00,12:45:08
VLG88GX,LEJR,D,VLG,A320,EC-LQK,13:05:00,13:10:15
RYR6KL,LIRF,D,RYR,B738,EI-ENN,13:05:00,13:10:23
AFL2648,UUEE,A,AFL,A321,VP-BTH,13:05:00,13:11:26
AVA018,SKBO,A,AVA,B788,N784AV,13:10:00,13:08:23
LOT4GM,EPWA,D,LOT,B738,SP-LWE,13:10:00,13:41:55
VLG9AA,EDDM,D,VLG,A320,EC-KJD,13:15:00,13:17:06
THY1XY,LTFJ,D,THY,B738,TC-JHS,13:15:00,13:20:44
VLG33RK,LOWW,A,VLG,A320,EC-LVV,13:20:00,12:56:47
VLG121A,LEMD,A,VLG,A20N,EC-NAF,13:20:00,13:09:41
VLG13EC,LEAL,A,VLG,A320,EC-KDH,13:20:00,13:10:20
WJA15,CYYZ,D,WJA,B763,C-FOGT,13:20:00,13:25:03
NAX41B,ENGM,D,MMZ,B763,CS-TST,13:20:00,13:38:24
CPA318,VHHH,D,CPA,A35K,B-LXI,13:20:00,13:40:21
KLM1670,EHAM,D,KLM,B738,PH-BXH,13:20:00,13:47:18
RYR82KC,GCXO,A,RYR,B738,EI-GDE,13:25:00,13:18:02
UAE185,OMDB,A,UAE,A388,A6-EDK,13:25:00,13:20:43
RYR7WY,EGNX,D,RYR,B738,EI-ENS,13:25:00,13:25:06
VLG18HA,EKCH,D,VLG,A321,EC-MRF,13:25:00,13:29:36
VLG3708,LEMH,D,VLG,A320,EC-LLJ,13:25:00,13:48:07
VLG8653,LKPR,A,VLG,A320,EC-MGE,13:30:00,13:19:06
VLG1678,LEST,A,VLG,A320,EC-MVD,13:30:00,13:20:09
RAM965Y,GMMN,D,RAM,B738,CN-ROC,13:30:00,13:36:20
IBE13GV,LEMD,D,IBE,A320,EC-LXQ,13:30:00,13:37:30
AAL40,KORD,A,AAL,B788,N800AN,13:30:00,13:39:04
AUI7BC,UKBB,D,AUI,B739,UR-PSJ,13:30:00,13:47:23
EXS59ED,EGCC,D,EXS,B738,G-JZHO,13:35:00,13:49:27
BAW485,EGLL,D,BAW,A320,G-EUYG,13:35:00,14:10:14
VLG3745,LEMH,A,VLG,A320,EC-LOB,13:40:00,13:20:44
VLG1252,LEAM,A,VLG,A320,EC-KDG,13:40:00,13:29:16
EWG3LR,EDDH,A,EWG,A320,D-AEWQ,13:40:00,13:43:24
RYR6RW,EBBR,D,RYR,B738,EI-FIB,13:40:00,13:43:34
EJU58MK,EDDB,D,EZY,A319,OE-LQM,13:40:00,13:47:04
PGT78B,LTFJ,A,PGT,B738,TC-CPZ,13:40:00,13:52:31
EZY47MT,EGGD,A,EZY,A320,G-EZOM,13:40:00,13:55:00
SVR845,UUDD,A,SVR,A321,VQ-BGY,13:45:00,13:22:37
DLH51J,EDDM,D,DLH,A320,D-AIQA,13:45:00,14:00:44
DLH05U,EDDF,D,DLH,A21N,D-AIEB,13:50:00,13:50:58
CSA688,LKPR,A,TVS,B738,N276EA,13:50:00,13:57:59
RYR452,LEPA,A,RYR,B738,EI-FOB,13:55:00,13:32:46
VLG2021,LEGR,A,VLG,A320,EC-MVE,13:55:00,13:44:23
RYR18PP,EGGP,A,RYR,B738,EI-DCF,13:55:00,13:45:13
VLG12TR,LFLL,A,VLG,A320,EC-MER,14:00:00,13:37:19
EJU91NY,EGAA,A,EZY,A320,OE-IZL,14:00:00,13:52:52
BAW474,EGLL,A,BAW,A320,G-EUYF,14:00:00,13:57:22
SBI891,UUDD,A,SBI,A321,VQ-BQK,14:00:00,14:00:59
VLG64BC,LIPZ,D,VLG,A320,EC-MUM,14:00:00,14:01:13
EJU1697,LFMN,A,EZY,A320,OE-IZD,14:00:00,14:02:42
VLG537J,LEMD,D,VLG,A20N,EC-NAF,14:00:00,14:19:30
SWR131C,LSZH,A,SWR,A321,HB-IOO,14:05:00,13:36:44
VLG333G,LIMC,A,VLG,A320,EC-MDZ,14:05:00,13:44:01
VLG81UU,LGAV,A,VLG,A321,EC-MLD,14:05:00,13:55:43
NAX7155,KORD,D,NAX,B789,SE-RXZ,14:05:00,14:07:47
VLG53RR,LEIB,D,VLG,A20N,EC-NDB,14:05:00,14:07:59
LGL3591,ELLX,A,LGL,DH8D,LX-LQD,14:05:00,14:09:07
VLG13BD,LEAL,D,VLG,A320,EC-KDH,14:05:00,14:19:20
VLG80PL,LFPO,D,VLG,A321,EC-MOO,14:05:00,14:25:47
EJU32YQ,LIMC,A,EZY,A319,OE-LKD,14:10:00,14:03:07
AFL2649,UUEE,D,AFL,A321,VP-BTH,14:10:00,14:10:51
VLG3007,GCLP,A,VLG,A320,EC-JZI,14:10:00,14:12:09
VLG19LR,LEPA,A,VLG,A320,EC-KHN,14:10:00,14:21:41
QTR145,OTHH,A,TAM,A359,A7-AMB,14:15:00,14:01:35
EWG7521,EDDH,D,EWG,A320,D-AEWQ,14:15:00,14:20:09
VLG293L,LEPA,D,VLG,A320,EC-MXG,14:15:00,14:22:32
VLG84PU,LPPR,D,VLG,A320,EC-LUO,14:15:00,14:30:38
VLG1679,LEST,D,VLG,A320,EC-MBS,14:15:00,14:36:11
AEA6060,LEPA,A,AEA,B738,EC-LYR,14:20:00,14:02:28
PGT38Z,LTFJ,D,PGT,B738,TC-CPZ,14:20:00,14:24:09
EZY41ZQ,EGGD,D,EZY,A320,G-EZOM,14:20:00,14:29:33
VLG6514,LIMF,D,VLG,A320,EC-MLE,14:25:00,14:39:02
VLG149B,LEBB,A,VLG,A320,EC-MBM,14:30:00,14:05:42
RYR16HN,LIRN,A,RYR,B738,EI-DPM,14:30:00,14:15:52
IBE1316,LEMD,A,IBE,A320,EC-LVD,14:30:00,14:23:20
RYR16ER,EPMO,A,RYR,B738,EI-DAC,14:30:00,14:26:20
BEL3LM,EBBR,A,BEL,A320,OO-SNG,14:30:00,14:30:18
VLG54FP,LIPE,D,VLG,A320,EC-LOB,14:30:00,14:43:08
RYR6578,LEPA,D,RYR,B738,EI-FOB,14:30:00,14:56:13
AFR75JK,LFPG,A,AFR,A320,F-GKXV,14:35:00,14:33:44
MAC371,GMFF,A,ABY,A320,CN-NML,14:40:00,14:31:20
RYR21JA,UKBB,D,RYR,B738,EI-GDE,14:40:00,14:44:47
ANE70VG,LEBG,D,IBE,CRJ9,EC-JZT,14:40:00,14:59:57
VLG43BT,LIBD,D,VLG,A320,EC-MVD,14:40:00,15:02:10
CSA689,LKPR,D,TVS,B738,N276EA,14:40:00,15:02:13
EZY74LB,EGKK,A,EZY,A320,G-EZOF,14:45:00,14:31:17
EJU64GV,LSGG,D,EZY,A320,OE-IZL,14:45:00,14:45:05
SVR846,UUDD,D,SVR,A321,VQ-BGY,14:45:00,14:46:39
VLG3VW,ENGM,A,VLG,A20N,EC-NFH,14:45:00,14:48:26
EJU14KV,LIMC,D,EZY,A319,OE-LKD,14:45:00,15:07:56
DLH06E,EDDM,A,DLH,A321,D-AIRX,14:50:00,14:39:14
NAX1WA,KLAX,D,NAX,B789,LN-LNN,14:50:00,14:55:08
LGL32B,ELLX,D,LGL,DH8D,LX-LQD,14:50:00,15:01:06
VLG61BR,LIMC,D,VLG,A320,EC-MGE,14:50:00,15:01:46
BAW475,EGLL,D,BAW,A320,G-EUYF,14:50:00,15:07:18
TRA16Y,EHEH,A,TRA,B737,PH-XRY,14:55:00,14:39:41
VLG61FW,LIRF,A,VLG,A320,EC-JTR,14:55:00,14:45:59
SWR193P,LSZH,D,SWR,A321,HB-IOO,14:55:00,15:04:43
NAX5HB,KOAK,D,NAX,B789,SE-RXM,14:55:00,15:07:16
VLG13SU,LIEE,A,VLG,A320,EC-MAN,15:00:00,15:01:15
VLG61SN,LIRF,D,VLG,A320,EC-MCU,15:00:00,15:01:16
VLG186T,EDDS,D,VLG,A321,EC-MLD,15:00:00,15:04:59
EJU36VU,LFBD,D,EZY,A320,OE-IZD,15:00:00,15:19:09
FOO772R,LOWW,A,FOO,A320,OE-LVS,15:05:00,14:57:28
SBI892,UUDD,D,SBI,A321,VQ-BQK,15:05:00,15:22:02
RYR68DX,EDDF,D,RYR,B738,EI-DCF,15:10:00,15:27:16
VLG80NE,LFPO,A,VLG,A20N,EC-NDA,15:15:00,14:55:46
IBK9NC,ENBR,A,NAX,B738,EI-FVY,15:15:00,14:58:19
DLH91A,EDDF,A,DLH,A321,D-AISV,15:15:00,14:59:06
IBE1515,LEMD,D,IBE,A320,EC-LVD,15:15:00,15:19:14
RYR8841,LEIB,D,RYR,B738,EI-DAC,15:15:00,15:22:05
VLG35MH,LEIB,A,VLG,A320,EC-MKO,15:20:00,15:12:36
EZY51KW,EGKK,D,EZY,A320,G-EZOF,15:20:00,15:20:07
RYR2897,LEPA,A,RYR,B738,EI-FRE,15:20:00,15:22:27
RYR31JL,LEVD,D,RYR,B738,EI-DPM,15:20:00,15:33:25
BEL74C,EBBR,D,BEL,A320,OO-SNG,15:20:00,15:42:54
VLG8XX,GCXO,A,VLG,A320,EC-MEQ,15:25:00,15:02:54
VLG22CY,LEZL,A,VLG,A320,EC-MEL,15:25:00,15:13:32
VLG2436,LFQQ,A,VLG,A320,EC-MOG,15:25:00,15:17:48
RYR3T,LEMG,A,RYR,B738,EI-FOF,15:25:00,15:29:43
MSR767,HECA,A,MSR,B738,SU-GDY,15:25:00,15:29:47
AFR99RA,LFPG,D,AFR,A320,F-GKXV,15:25:00,15:44:36
RYR93HG,EIDW,A,RYR,B738,EI-DCK,15:30:00,15:07:35
VLG6008,LIRQ,A,VLG,A319,EC-MIR,15:30:00,15:17:54
EJU37XU,LFLL,A,EZY,A320,OE-IJB,15:30:00,15:18:48
RYR87MY,LEJR,A,RYR,B738,EI-DPZ,15:30:00,15:27:46
MAC378,GMTT,D,ABY,A320,CN-NML,15:30:00,15:40:14
AAL41,KORD,D,AAL,B788,N800AN,15:30:00,15:47:52
VLG12MN,LECO,D,VLG,A320,EC-MER,15:30:00,15:49:26
UAE186,OMDB,D,UAE,A388,A6-EDK,15:30:00,15:54:54
AFL2514,UUEE,A,AFL,A321,VP-BTK,15:40:00,15:27:13
TRA11R,EHRD,D,TRA,B737,PH-XRY,15:40:00,15:43:39
VLG61GX,LIRF,D,VLG,A320,EC-JTR,15:40:00,15:47:18
RJA30F,OJAI,A,RJA,A321,JY-AYV,15:45:00,15:34:07
IBE1430,LEMD,A,IBE,A320,EC-KOH,15:45:00,15:48:34
DLH87Y,EDDM,D,DLH,A321,D-AIRX,15:45:00,15:49:52
VLG43WP,LFSB,A,VLG,A319,EC-MIQ,15:50:00,15:18:37
AZA076,LIRF,A,AZA,A320,EI-EIB,15:50:00,15:22:06
VLG3727,LEMH,A,VLG,A320,EC-LLJ,15:50:00,15:31:58
VLG73SB,EHAM,D,VLG,A320,EC-MAN,15:50:00,15:53:08
VLG91QL,EDDV,A,VLG,A319,EC-NGB,15:55:00,15:51:58
NAX10B,KLAX,A,NAX,B789,SE-RXZ,15:55:00,15:55:28
FOO538L,LOWW,D,FOO,A320,OE-LVS,15:55:00,15:56:30
AVA019,SKBO,D,AVA,B788,N784AV,15:55:00,16:20:53
EZY14QD,EGGW,A,EZY,A319,G-EZIW,16:00:00,15:36:00
IBK1RG,ESSA,A,HFY,A332,CS-TQP,16:00:00,15:41:27
RYR8NM,LIME,A,RYR,B738,EI-EVW,16:00:00,15:48:33
RYR1GK,EGSS,A,RYR,B738,EI-FTD,16:00:00,15:57:28
DLH84M,EDDF,D,DLH,A321,D-AISV,16:00:00,16:19:15
IBK52H,ENGM,D,NAX,B738,EI-FVY,16:00:00,16:19:25
DLH22H,EDDF,A,DLH,A321,D-AIST,16:05:00,15:33:30
RYR66MP,EIDW,D,RYR,B738,EI-DCK,16:05:00,16:07:05
VLG787F,EGKK,A,VLG,A320,EC-LVP,16:05:00,16:09:20
VLG38JT,LFPG,D,VLG,A320,EC-MVE,16:05:00,16:16:26
RYR562G,EGCC,D,RYR,B738,EI-DPZ,16:05:00,16:17:05
EJU92FG,LFLL,D,EZY,A320,OE-IJB,16:05:00,16:26:46
VLG21RW,LEMG,A,VLG,A321,EC-MQB,16:10:00,15:40:09
RYR87JV,EBCI,A,RYR,B738,EI-ENI,16:10:00,15:59:15
BTI683,EVRA,A,BTI,BCS3,YL-AAR,16:10:00,16:01:56
IBK5671,LLBG,A,NAX,B738,EI-GBB,16:10:00,16:04:19
RYR5UN,EDDB,D,RYR,B738,EI-FRE,16:15:00,16:36:54
TAP1042,LPPT,A,TAP,A319,CS-TTF,16:20:00,15:47:25
VLG94ZX,EFHK,A,VLG,A20N,EC-NAZ,16:20:00,15:57:07
VLG1YH,LIMC,A,VLG,A320,EC-MVN,16:20:00,16:02:28
VLG24PP,LIRF,A,VLG,A320,EC-MBY,16:20:00,16:07:15
KLM79K,EHAM,A,KLM,B738,PH-BXL,16:25:00,16:11:54
MSR768,HECA,D,MSR,B738,SU-GDY,16:25:00,16:35:13
VLG15SQ,LEMD,A,VLG,A320,EC-JTQ,16:25:00,16:37:47
IBE16GP,LEMD,D,IBE,A320,EC-KOH,16:30:00,16:45:32
IBK1TM,EFHK,A,NAX,B738,EI-FVZ,16:35:00,16:26:13
AEA78QT,LEMD,A,AEA,A333,EC-MHL,16:35:00,16:32:45
RJA76Y,OJAI,D,RJA,A321,JY-AYV,16:35:00,16:38:45
EZY62ZH,EGGW,D,EZY,A319,G-EZIW,16:35:00,16:47:42
VLG13GJ,LEVC,D,VLG,A319,EC-MIQ,16:35:00,16:47:50
VLG3531,LEIB,A,VLG,A20N,EC-NDB,16:40:00,16:24:08
VLG548B,LEPA,A,VLG,A320,EC-MXG,16:40:00,16:32:02
AZA28R,LIRF,D,AZA,A320,EI-EIB,16:40:00,16:54:11
QTR13EW,OTHH,D,TAM,A359,A7-AMB,16:40:00,16:56:44
RYR2VT,GCLP,D,RYR,B738,EI-FOF,16:40:00,17:07:41
RYR36CX,LEMH,D,RYR,B738,EI-FTD,16:45:00,17:00:20
VLG73CV,LPPT,A,VLG,A320,EC-MXP,16:50:00,16:34:14
VLG87CD,EGBB,A,VLG,A320,EC-LLM,16:50:00,16:37:58
VLG2470,EDDN,A,VLG,A20N,EC-MZT,16:50:00,16:44:29
VLG305W,LEBB,A,VLG,A20N,EC-NCT,16:50:00,16:54:29
AFL2515,UUEE,D,AFL,A321,VP-BTK,16:50:00,16:58:23
DLH26E,EDDF,D,DLH,A321,D-AIST,16:50:00,17:08:51
EJU28FT,LIMC,A,EZY,A319,OE-LQD,16:55:00,16:46:10
WZZ8TN,LRCL,A,WZZ,A320,HA-LYH,16:55:00,17:05:08
IBE2606,SCEL,A,IBE,A332,EC-NEN,17:00:00,16:38:37
VLG14VP,LEJR,A,VLG,A320,EC-LQK,17:05:00,16:53:58
IBE1546,LEMD,A,IBE,A321,EC-JRE,17:05:00,16:59:14
VLG8031,LFPO,A,VLG,A320,EC-MAO,17:05:00,17:06:01
VLG39AC,LEPA,D,VLG,A320,EC-LVP,17:05:00,17:08:20
VLG17GS,LEMD,D,VLG,A320,EC-JTQ,17:05:00,17:08:22
AFR22JR,LFPG,A,AFR,A321,F-GTAT,17:10:00,16:58:14
EJU73UW,LFMN,A,EZY,A320,OE-IJD,17:10:00,16:59:59
VLG18WZ,EDDH,A,VLG,A20N,EC-NDC,17:10:00,17:12:14
TAP1037,LPPT,D,TAP,A319,CS-TTF,17:10:00,17:13:57
VLG69BE,GCRR,A,VLG,A321,EC-MQL,17:10:00,17:15:18
VLG52MY,LICJ,A,VLG,A320,EC-MBE,17:10:00,17:15:22
RYR834Y,LHBP,D,RYR,B738,EI-ENI,17:10:00,17:15:54
VLG3010,GCLP,D,VLG,A20N,EC-NAZ,17:10:00,17:24:27
BTI684,EVRA,D,BTI,BCS3,YL-AAR,17:10:00,17:30:47
KLM88T,EHAM,D,KLM,B738,PH-BXL,17:15:00,17:26:51
VLG22PU,LEZL,A,VLG,A320,EC-JYX,17:20:00,17:13:16
VLG3015,GCFV,A,VLG,A20N,EC-NBA,17:20:00,17:16:12
RYR1CG,LIRF,A,RYR,B738,EI-ENN,17:25:00,17:07:38
EJU15WZ,LFPG,A,EZY,A320,OE-ICR,17:25:00,17:12:05
EJU38ZE,EGKK,A,EZY,A320,OE-IZW,17:25:00,17:18:49
VLG89PL,EBBR,A,VLG,A320,EC-MVM,17:25:00,17:20:07
VLG78UK,EGKK,D,VLG,A20N,EC-NDB,17:25:00,17:33:21
IBK2PU,EGKK,D,NAX,B738,EI-FVZ,17:25:00,17:42:19
VLG75DW,EGCC,D,VLG,A320,EC-LLJ,17:25:00,17:42:34
BAW480,EGLL,A,BAW,A320,G-EUUB,17:30:00,17:21:34
THY9VJ,LTFM,A,THY,A333,TC-JOK,17:30:00,17:32:04
VLG83PW,EHAM,A,VLG,A321,EC-MLM,17:30:00,17:34:07
WZZ1BN,LRCL,D,WZZ,A320,HA-LYH,17:30:00,17:35:15
IBK9RU,ESSA,D,HFY,A332,CS-TQP,17:30:00,17:45:39
EJU56FC,LIMC,D,EZY,A319,OE-LQD,17:30:00,17:58:37
VLG65GF,LICC,A,VLG,A320,EC-MQE,17:35:00,17:27:09
ANE71WB,LEBG,A,IBE,CRJ9,EC-JZT,17:35:00,17:40:06
RYR86YD,GCTS,A,RYR,B738,EI-EKI,17:40:00,17:06:04
VLG1434,LEBB,D,VLG,A20N,EC-NCT,17:40:00,17:52:36
IBE2622,KSFO,A,IBE,A332,EC-MOU,17:45:00,17:30:55
EJU94KY,LFMN,D,EZY,A320,OE-IJD,17:45:00,17:45:49
DLH98U,EDDM,A,DLH,A320,D-AIPS,17:45:00,17:47:35
VLG7827,EGKK,A,VLG,A321,EC-MHA,17:50:00,17:28:34
VLG306Z,LSZH,D,VLG,A320,EC-LQK,17:50:00,17:53:35
IBE1751,LEMD,D,IBE,A321,EC-JRE,17:50:00,18:10:47
EJU96WH,LFBD,A,EZY,A320,OE-IZD,17:55:00,17:43:57
VLG18TB,EDDT,A,VLG,A320,EC-MFL,17:55:00,17:50:20
RYR6XW,EBBR,D,RYR,B738,EI-EVW,17:55:00,18:05:11
VLG189C,EDDL,A,VLG,A320,EC-MFN,18:00:00,17:46:52
RYR9ZD,LPPR,D,RYR,B738,EI-ENN,18:00:00,18:06:15
EJU89EQ,EGKK,D,EZY,A320,OE-IZW,18:00:00,18:07:17
DLH97M,EDDF,A,DLH,A321,D-AISO,18:00:00,18:10:20
RYR5BA,LEIB,A,RYR,B738,EI-DAC,18:05:00,17:44:07
AFR29MZ,LFPG,D,AFR,A321,F-GTAT,18:05:00,18:08:00
EJU75HB,LFPG,D,EZY,A320,OE-ICR,18:05:00,18:09:30
VLG22XV,LEZL,D,VLG,A320,EC-MXP,18:05:00,18:18:17
VLG89RM,LIMF,A,VLG,A320,EC-MLE,18:10:00,17:52:43
ANE58LP,LELN,D,IBE,CRJ9,EC-JZT,18:10:00,18:21:47
VLG51XP,EDDM,A,VLG,A320,EC-KJD,18:15:00,18:05:08
VLG8848,EPKK,D,VLG,A320,EC-JYX,18:15:00,18:23:33
RYR46VZ,GCTS,D,RYR,B738,EI-EKI,18:15:00,18:47:56
VLG17AP,LEMD,A,VLG,A320,EC-KMI,18:20:00,18:12:25
RYR3WE,LKPR,A,RYR,B738,EI-DHH,18:20:00,18:17:19
BAW481B,EGLL,D,BAW,A320,G-EUUB,18:20:00,18:26:04
EJU1405,LSGG,A,EZY,A320,OE-IZL,18:25:00,18:01:20
NAX95L,KEWR,D,NAX,B789,LN-LNR,18:25:00,18:25:33
VLG80LM,LFPO,A,VLG,A321,EC-MOO,18:25:00,18:29:20
VLG8560,BIKF,D,VLG,A320,EC-MBE,18:25:00,18:29:21
IBK5576,EKBI,D,NAX,B738,EI-GBB,18:25:00,18:34:51
VLG3FD,LPPR,A,VLG,A320,EC-LUO,18:30:00,18:21:16
VLG8102,LGAV,D,VLG,A20N,EC-NDC,18:30:00,18:40:38
DLH95E,EDDM,D,DLH,A320,D-AIPS,18:30:00,18:41:37
VLG1MP,EIDW,A,VLG,A320,EC-LQM,18:35:00,18:18:19
VLG6523,LIPE,A,VLG,A320,EC-LOB,18:35:00,18:25:37
RYR342Q,LEVD,A,RYR,B738,EI-DPM,18:35:00,18:27:32
EJU46YB,LFSB,D,EZY,A320,OE-IZD,18:35:00,18:45:54
KAL915,RKSI,A,KAL,B789,HL7206,18:40:00,18:26:09
RAM960U,GMMN,A,RAM,B737,CN-RNQ,18:40:00,18:35:50
RYR36DL,EGSS,D,RYR,B738,EI-DAC,18:40:00,18:40:10
BMS8AT,LROP,A,BMS,B738,YR-BMN,18:45:00,18:39:57
IBE2625,KBOS,D,IBE,A332,EC-MYA,18:45:00,18:56:58
KLM75K,EHAM,A,KLM,B738,PH-BXU,18:50:00,18:35:32
BAW406,EGLL,A,BAW,A320,G-EUUN,18:50:00,18:43:00
DLH09W,EDDF,D,DLH,A321,D-AISO,18:50:00,18:53:06
VLG1RG,LIMC,A,VLG,A320,EC-MGE,18:55:00,18:46:47
RYR7XB,EGBB,A,RYR,B738,EI-DCX,18:55:00,18:53:52
VLG1313,LEAL,A,VLG,A320,EC-MAX,18:55:00,18:55:41
THY4NH,LTFM,D,THY,A333,TC-JOK,19:00:00,19:02:45
VLG19HJ,LEMD,D,VLG,A320,EC-KMI,19:00:00,19:19:03
EJU54QW,LFLL,D,EZY,A320,OE-IZL,19:00:00,19:37:23
EWG9442,EDDL,A,EWG,A320,D-AEWR,19:05:00,18:51:08
DAH2014,DAAG,A,DAH,B738,7T-VJN,19:05:00,19:02:12
RYR78TP,EGGW,A,RYR,B738,EI-FTT,19:05:00,19:14:27
IBE2627,KJFK,D,IBE,A332,EC-NEN,19:10:00,19:14:47
VLG13RT,LEVC,A,VLG,A319,EC-MIQ,19:10:00,19:18:48
RYR6882,LEMH,A,RYR,B738,EI-FTD,19:15:00,18:48:36
EWG2520,EDDS,A,EWG,A320,D-AIZU,19:15:00,18:54:53
RYR71CU,LFOB,D,RYR,B738,EI-DPM,19:15:00,19:29:14
VLG64SL,LEVX,D,VLG,A320,EC-LUO,19:15:00,19:37:24
WZZ6417,UGKO,A,WZZ,A320,HA-LYG,19:20:00,19:02:34
VLG32SN,GCXO,A,VLG,A20N,EC-NEA,19:20:00,19:12:02
RYR6CB,ESKN,A,RYR,B738,EI-FEG,19:20:00,19:25:18
VLG72GV,LFPG,D,VLG,A320,EC-MLE,19:20:00,19:28:03
VLG21LY,LEMG,D,VLG,A320,EC-LOB,19:20:00,19:42:58
VLG61KC,LIRF,A,VLG,A320,EC-MCU,19:25:00,19:01:34
TAP1036,LPPT,A,TAP,A319,CS-TTO,19:25:00,19:19:00
IBK5802,GCLP,A,NAX,B738,EI-FVI,19:25:00,19:27:57
DLH88P,EDDF,A,DLH,A321,D-AISW,19:30:00,19:09:13
VLG3909,LEPA,A,VLG,A320,EC-LVP,19:30:00,19:17:09
RYR4E,LIRF,D,RYR,B738,EI-DCX,19:30:00,19:42:41
AFR124M,LFPG,A,AFR,A320,F-GKXL,19:35:00,19:09:47
EJU65ER,EDDB,A,EZY,A320,OE-INP,19:35:00,19:34:56
EWG5922,LOWW,A,EWG,A319,OE-LYW,19:35:00,19:39:16
VLG80FV,LFPO,A,VLG,A321,EC-MPV,19:35:00,19:39:46
VLG67MT,EDDS,A,VLG,A321,EC-MLD,19:40:00,19:20:07
VLG12AD,LECO,A,VLG,A320,EC-MER,19:40:00,19:32:03
RAM961U,GMMN,D,RAM,B737,CN-RNQ,19:40:00,19:41:04
VLG84C,LEAL,D,VLG,A320,EC-MAX,19:40:00,19:43:01
KLM76T,EHAM,D,KLM,B738,PH-BXU,19:40:00,20:00:18
VLG66YE,LIBD,A,VLG,A320,EC-MVD,19:45:00,19:43:30
BMS3AA,LROP,D,BMS,B738,YR-BMN,19:45:00,19:50:34
EWG6LW,EDDL,D,EWG,A320,D-AEWR,19:45:00,19:58:29
VLG12HE,ESSA,A,VLG,A20N,EC-NCU,19:50:00,19:31:06
RYR60SL,EGGW,D,RYR,B738,EI-FTT,19:50:00,20:01:30
TVF24DF,LFPO,A,TRA,B738,F-GZHV,19:55:00,19:25:43
EZY74BR,EGKK,A,EZY,A320,G-EZTZ,19:55:00,19:48:11
EWG9SJ,EDDS,D,EWG,A320,D-AIZU,19:55:00,20:02:25
RYR6NT,ESKN,D,RYR,B738,EI-FEG,19:55:00,20:08:15
WZZ6418,UGKO,D,WZZ,A320,HA-LYG,19:55:00,20:15:13
RYR6PA,EDDK,A,RYR,B738,9H-QAI,20:00:00,19:48:01
RYR5SU,LIME,D,RYR,B738,EI-FTD,20:00:00,20:24:47
EWG46T,EDDK,A,EWG,A319,D-AKNN,20:05:00,19:46:24
VLG3003,GCLP,A,VLG,A321,EC-MMH,20:05:00,20:02:32
VLG42WU,GCXO,D,VLG,A20N,EC-NEA,20:05:00,20:08:09
DAH2015,DAAG,D,DAH,B738,7T-VJN,20:05:00,20:10:24
BAW407,EGLL,D,BAW,A320,G-EUUN,20:05:00,20:21:27
VLG18JC,EKCH,A,VLG,A321,EC-MRF,20:10:00,19:44:46
EZS63KT,LFSB,A,EZY,A319,HB-JYM,20:10:00,19:52:05
RYR85DA,LIRF,A,RYR,B738,EI-EKK,20:10:00,19:57:26
IBK5803,GCLP,D,NAX,B738,EI-FVI,20:10:00,20:11:49
TRA66Y,EHEH,A,TRA,B738,PH-HZW,20:10:00,20:12:09
RYR2LF,LEPA,D,RYR,B738,EI-EBL,20:10:00,20:16:25
EJU13YF,EDDB,D,EZY,A320,OE-INP,20:10:00,20:28:46
RYR16AC,EDDF,A,RYR,B738,EI-FIJ,20:15:00,19:53:38
EZS97QP,LSGG,A,EZY,A320,HB-JYA,20:15:00,20:27:06
EWG8XT,LOWW,D,EWG,A319,OE-LYW,20:15:00,20:39:40
TAP1045,LPPT,D,TAP,A319,CS-TTO,20:20:00,20:21:15
EZY25WL,EGMC,A,EZY,A319,G-EZDL,20:20:00,20:23:57
FIN5TV,EFHK,A,FIN,A321,OH-LZU,20:25:00,20:23:11
VLG19CT,LEMD,A,VLG,A320,EC-JTQ,20:25:00,20:24:21
VLG15UT,LFMN,D,VLG,A320,EC-MER,20:25:00,20:29:39
VLG35VM,LEIB,D,VLG,A321,EC-MLD,20:25:00,20:33:46
AFR28EB,LFPG,D,AFR,A320,F-GKXL,20:25:00,20:39:41
SWR128A,LSGG,A,SWR,BCS3,HB-JCG,20:30:00,20:19:54
EZY84VQ,EGKK,D,EZY,A320,G-EZTZ,20:30:00,20:34:25
